"Dataset_ID","Latitude","Longitude","Reconstruction","Simulation"
49229,47.82399,-123.219,0.25,0
49235,47.82399,-123.219,0,0
49238,7.323126,13.7399,0.0714285714285714,0.142857142857143
49240,38.17444,-0.75278,0.0555555555555556,0.111111111111111
49242,38.50472,-0.88889,0.0952380952380952,0.0952380952380952
49248,53.46002,8.93258,0,0
49255,44.16725,-81.3116,0,0
49257,39.98778,-1.87333,0,0.333333333333333
49259,38.91583,1.435,0.1875,0.125
49261,10.54461,12.13132,0,0.269230769230769
49263,39.94806,4.25861,0,0.125
49265,42.63896,0.92444,0,0.157894736842105
49269,7.25281,13.57651,0.25,0
49276,42.55037,-72.4319,0,0
49347,48.99372,8.7611,0,0
49351,50.7653,-82.7798,0,0
49353,50.40287,10.23705,0,0
49356,54.64474,9.14598,0,0
49358,54.64574,9.13051,0,0
49376,-9.33449,33.75559,0.285714285714286,0.142857142857143
49378,-8.5,30.75,0.0909090909090909,0.0909090909090909
49388,54.29385,10.88231,0.0454545454545455,0
49404,44.11382,-110.95,0.25,0.0416666666666667
49406,-2.71667,29.96667,0.111111111111111,0
49408,-8.5,30.75,0.105263157894737,0.0526315789473684
49410,-4.19,29.31026,1,0
49412,44.95551,-110.602,0.08,0.04
49414,48.63738,-113.857,0,0
49416,48.93724,-114.351,0,0
49419,47.8634,-114.324,0,0.2
49421,44.39252,-110.423,0.222222222222222,0
49423,44.39252,-110.423,0,0
49426,-31.9814,127.0811,1,0
49428,-16.0333,45.85,0,0
49430,54.17131,10.41846,0,0
49432,54.21785,10.29035,0,0
49434,54.14263,10.63284,0,0
49436,54.13333,10.01667,0,0
49442,47.83333,11.06667,0.222222222222222,0.148148148148148
49444,48.00176,9.64465,0.08,0.12
49447,13.30694,10.94944,0,0.222222222222222
49451,44.63154,-111.865,0.441176470588235,0.235294117647059
49457,54.15722,10.42333,0.0454545454545455,0
49466,53.24699,12.84694,0.173913043478261,0.0434782608695652
49468,53.7914,12.28974,0.111111111111111,0.0740740740740741
49474,53.72396,11.37597,0,0
49477,54.64245,9.77247,0,0.05
49489,46.64239,22.85947,0,0
49493,47.6342,-124.383,0.6,0
49495,-2.9,29.98333,0.4,0
49497,-1.11667,29.9,0.727272727272727,0
49499,34.35,36.2,0.321428571428571,0
49501,33.73222,35.79361,0.387096774193548,0
49503,33.75278,35.94806,0.173913043478261,0
49513,48.9133,22.16329,0.0769230769230769,0
49515,33.47361,-5.13861,0.666666666666667,0.333333333333333
49519,33.06806,-4.99833,0,0
49521,42.62611,1.29611,0.222222222222222,0.111111111111111
49523,42.47556,12.84722,0,0
49526,37.44889,49.38028,0,0
49528,37.35694,50.195,0,0
49530,39.54889,16.02222,0,0.304347826086957
49609,42.67222,9.30444,0.214285714285714,0.0714285714285714
49612,57.23111,24.50472,0,0
49614,41.37361,9.21972,1,0
49616,56.85306,26.88722,0.210526315789474,0
49618,41.37361,9.21972,1,1
49636,57.24806,24.61667,0.0833333333333333,0
49640,57.95417,24.58722,0.166666666666667,0
49642,57.03078,25.33517,0.0454545454545455,0
49646,36.76139,53.59833,0.285714285714286,0
49654,57.86306,25.21806,0.176470588235294,0
49656,57.10861,21.44083,0.153846153846154,0.0769230769230769
49658,56.76028,27.14944,0.0434782608695652,0.0434782608695652
49660,56.51722,22.91472,0.05,0.1
49687,57.92139,24.54556,0,0
49906,51.99694,16.70528,0.05,0
49911,47.86858,18.46814,0.111111111111111,0
49913,5.85,10.05,0,0
49923,-3.15833,30.58333,0.5,0
49925,-19.195,17.54968,0.4,0
49951,44.50397,19.50429,0,0
49953,48.64559,17.97578,0,0
49973,0.95,34.56667,0.28,0.2
49975,-15.6163,-72.6994,0.352941176470588,0.0588235294117647
49978,-34.648,19.505,0.235294117647059,0
50063,13.30833,11.03694,0,0.1875
50066,-40.3577,148.2381,0.25,0
50117,-40.3421,148.3645,0.0833333333333333,0
50120,-40.443,148.1438,0.0769230769230769,0
50122,-39.9963,148.1833,0.3125,0
50125,-40.3589,148.2447,0,0
50147,1.1,34.56694,0,0.285714285714286
50192,-25.8333,28.33333,0.666666666666667,0
50216,-1.11667,29.9,0.352941176470588,0.0588235294117647
50225,-3.74983,-81.1208,0,0.153846153846154
50247,-22.8958,30.32667,0.363636363636364,0
50422,-6.41735,29.55472,0,1
50424,-6.41735,29.55472,1,1
50429,-27.18,-46.45,0,0.5
51926,45.92936,7.87514,0,0
51928,-27.5164,153.4731,0.173913043478261,0.130434782608696
51930,-15.9374,126.2799,0.0909090909090909,0.0909090909090909
51932,-15.6307,126.3835,0.176470588235294,0
51972,19.26,26.18,0.111111111111111,0
51974,-16.4022,126.1344,0.333333333333333,0
51977,15.86667,46.88333,0.6,0.2
51981,22.08806,59.66694,0,0
52024,44.54135,-110.842,0.285714285714286,0.142857142857143
52028,-40.4771,148.3508,1,0
52030,-27.4381,153.449,0.148148148148148,0
52034,-38.3202,142.3562,0.157894736842105,0.0789473684210526
52053,-38.0174,147.6303,0.277777777777778,0
52055,45.13062,-84.7813,0,0.0434782608695652
52057,-38.0643,141.8292,0.333333333333333,0
52060,-29.1833,25.75,0,0
52062,32.9,35.08333,0,0
52064,34.88083,33.61194,0,0
52066,32.6175,34.91639,0,0
52068,33.25,35.65361,0,0
52070,36.86417,41.2375,0.333333333333333,0
52072,45.33639,13.65833,0,0.222222222222222
52074,41.15556,1.43389,0.153846153846154,0.153846153846154
52076,37.54222,30.295,0.285714285714286,0
52078,35.37083,35.93722,0,0
52080,35.37083,35.93722,0,0
52082,61.48833,26.08083,0.227272727272727,0.227272727272727
52084,42.18833,2.52972,0,0.125
52086,42.12908,2.75184,0,0.166666666666667
52088,69.2,21.46667,0,0
52090,42.51444,0.33611,0,0.142857142857143
52092,42.69556,0.04,0,0.103448275862069
52093,63.61667,29.1,0.272727272727273,0
52095,50.92333,-1.71556,0,0
52097,52.02917,-2.01806,0.5,0
52099,52.11667,-2.73333,0,0
52101,52.41583,-2.24083,0.368421052631579,0
52103,54.23778,-2.99028,0,0
52107,42.54556,0.32528,0,0.15
52109,42.79873,-0.39943,0.0909090909090909,0.0909090909090909
52111,50.865,-1.64639,0,0
52113,50.86111,-1.65083,0,0
52115,50.85917,-1.59806,0,0
52117,50.93417,-1.72083,0,0
52119,50.84639,-1.49722,0,0
52121,50.85389,-1.43583,0,0
52123,50.9125,-1.68556,0,0
52125,51.12083,-0.71583,0,0
52127,44.35922,10.12311,0.0384615384615385,0.0769230769230769
52131,51.67944,-0.06972,0,0
52133,51.46389,-0.54167,0,0
52136,-1.35183,-43.0967,0,0
52140,45.02855,-84.6364,0,0.0454545454545455
52142,44.64104,-83.883,0,0
52144,44.59948,-83.7693,0,0
52150,41.75,12.66667,0,0.0833333333333333
52153,33.25,35.66667,0.153846153846154,0
52155,32.82028,35.58861,0.277777777777778,0
52156,41.71667,12.7,0,0.0869565217391304
52158,51.74,-5.3,0.666666666666667,0
52160,41.89167,12.75972,0.25,0.166666666666667
52162,41.83056,12.275,0,0
52165,-32.3139,18.36278,0,0
52168,-24.43,28.74333,0.307692307692308,0
52170,53.81556,-7.89611,0,0
52183,78.91667,12,0.5,0
52187,51.06028,5.89722,0,0.4
52189,78.91667,12,0,0
52191,79.74,10.80421,0,0
52192,79.74,10.80421,0,0
52196,78.075,20.9225,0,0
52198,78.3083,20.6083,0.5,0
52205,55.08444,-6.1925,0,0
52209,48.6587,-121.04,0,0.19047619047619
52214,68.34472,18.79667,0.1,0
52216,48.9723,13.4001,0,0
52218,48.9743,13.4014,0.21875,0.03125
52219,48.9743,13.4014,0,0
52223,42.90155,19.60225,0,0
52229,52.4741,6.66741,0,0
52236,35.24881,24.27795,0,0
52238,47.19861,3.30306,0.115384615384615,0
52240,43.83784,10.3308,0,0
52242,-36.4136,148.2904,0.230769230769231,0.0769230769230769
52246,42.13,12.32194,0,0.333333333333333
52248,37.13333,29.6,0.5,0
52250,38.34,34.45639,0,0
52251,32.03333,34.28333,0.25,0
52255,59.00694,9.63833,0,0
52257,39.43139,37.08361,0.1,0
52260,43.95722,17.75472,0.0833333333333333,0
52266,51.69442,-5.27955,0,0
52268,37.13333,29.6,0.1,0
52270,37.54167,31.5,0.171428571428571,0
52274,51.46389,-0.54167,0.571428571428571,0.142857142857143
52283,42.39806,77.28389,0.181818181818182,0
52285,37.26667,-7.45,0.238095238095238,0.0952380952380952
52287,29.47083,30.63722,0.25,0
52289,29.85278,31.2375,0.333333333333333,0
52291,36.82778,54.04389,0.454545454545455,0
52307,53.90687,12.21268,0,0
52402,78.07778,20.9258,0.333333333333333,0
52404,78.07778,20.9258,0,0
52407,79.74,10.80421,0,0
52411,41.37361,9.21972,0,0
52424,48.94017,13.486,0.05,0
52425,48.9743,13.4014,0,0
52429,54.09854,10.25111,0,0
52431,48.94017,13.486,0,0
52439,47.76601,8.98391,0,0
52443,47.63664,-121.889,0.8,0
52454,-14.4667,-61.0667,0.222222222222222,0
52462,-41.959,146.6761,0.333333333333333,0
52469,-25.4089,28.0829,0,0.285714285714286
52479,37.29111,49.93694,0.5,0
52483,21.37,29.31,0.25,0
52487,-5.1833,141.6333,0,0
52497,42.254,-6.7532,0,0
52499,42.2444,-6.755,0.125,0.0416666666666667
52505,77.5833,21,0,0
52507,77.0017,15.505,0,0
52509,78.057,18.62,0.222222222222222,0
52511,78.20833,21.86667,0.333333333333333,0
52516,-23.725,-67.7756,0.555555555555556,0
52518,-32.3214,18.33,0,0
52520,7.13333,39.76667,0.294117647058824,0.117647058823529
52526,-4.19,29.31026,0.333333333333333,0.111111111111111
52528,-22.6333,17.08333,1,0
52564,-5.44388,143.5328,0,0
52568,-35.318,148.524,0.517241379310345,0.137931034482759
52570,-35.2466,142.8302,0.733333333333333,0
52574,-40.5297,144.7747,0,0
52586,-27.68,153.41,0,0.1875
52588,51.99554,5.59404,0.2,0
52590,-15.5704,128.1397,0,0
52594,-6.41215,146.2705,0,0
52605,13.25278,11.56889,0,0.2
52607,13.21722,11.55083,0,0.230769230769231
52608,48.10056,2.31,0.5,0
52612,46.53972,6.23167,0,0
52618,46.54639,6.22917,0,0
52620,47.24278,7.09444,0,0
52622,46.5475,6.23444,0,0
52625,47.17333,13.87333,0,1
52629,46.45194,9.75,1,1
52631,47.75,13.13833,0.125,0.208333333333333
52633,47.75,13.13833,0,0.25
52643,46.67483,7.69017,0.0909090909090909,0
52645,47.03194,7.29917,0.130434782608696,0.130434782608696
52647,47.03194,7.29917,0.538461538461538,0.230769230769231
52648,47.03194,7.29917,0.214285714285714,0.0714285714285714
52650,47.03194,7.29917,0.428571428571429,0.142857142857143
52652,47.03194,7.29917,0.230769230769231,0.153846153846154
52657,-34.8435,-69.9179,0.4,0
52659,-34.8435,-69.9179,0,0
52661,47.01889,-1.89306,0.545454545454545,0.181818181818182
52663,48.51944,-0.25333,0.0625,0.1875
52665,42.48028,1.62889,0.130434782608696,0.130434782608696
52671,43.27727,2.971296,0.15,0.15
52673,42.47917,1.56694,0.0666666666666667,0.2
52677,42.4675,1.58278,0.666666666666667,0.333333333333333
52681,57.66667,59.95,0.214285714285714,0
52683,46.976,8.84233,0.2,0.2
52685,57.35,60.13333,0,0
52687,57.81667,59.93333,0.333333333333333,0
52689,0.66639,30.27583,0.8,0
52694,46.83056,7.54694,1,1
52695,46.83056,7.54694,0.6,0.2
52707,46.83056,7.54694,1,1
52717,73.60722,117.125,0.75,0
52721,1.13333,34.6,0.5,0
52733,-31.15,25.01667,0,0
52737,-4.075,15.38333,0,0
52739,-1.47241,31.56373,0,0
52744,1.83333,31.16667,0.25,0.5
52746,15.35,-16.7167,0.125,0.25
52748,4,36.08333,0,0
52752,4.55,6.43333,0.333333333333333,0
52757,3.796663,10.02478,0,0
52786,0.04793,37.52887,0.166666666666667,0.166666666666667
52788,48.52889,8.96333,0.285714285714286,0
52790,47.84792,12.56917,0.107142857142857,0.178571428571429
52792,18.48889,-88.3194,0,0
52794,19.29693,-88.0701,0.133333333333333,0
52796,15.14967,-92.751,0.461538461538462,0.0769230769230769
52797,46.83056,7.54694,0.6,0.4
52799,46.52056,7.3645,0.428571428571429,0
52801,46.52056,7.3645,0.428571428571429,0
52803,46.4057,9.68,0.142857142857143,0.428571428571429
52805,46.4575,9.8561,0.5,0.5
52821,18.62601,-90.2857,0,0
52824,9.50228,-62.682,0,0.25
52826,-19.0431,-39.9449,0.153846153846154,0
52829,0.60711,36.0906,0,0.5
52835,-17.0793,-45.1114,0.333333333333333,0
52837,17.53333,-90.1833,0,0
52849,51.50483,23.838,0.037037037037037,0
52852,15.784,49.471,0,0
52857,72.29167,99.60778,0.25,0.125
52869,72.29167,99.60778,0,0.125
52873,19.05707,20.49929,0.333333333333333,0
52880,71.783,129.4242,0,0
52892,47.76306,8.93833,0,0
52894,47.70972,9.06139,0.0769230769230769,0.0769230769230769
52897,60.4803,-150.275,0,0
52901,35.32972,24.27583,0,0.105263157894737
52907,40.335,-7.61889,0.15,0.1
52910,40.33683,-7.60667,0.235294117647059,0
52912,1.096826,34.5743,0,0.2
52913,40.33583,-7.5745,0,0
52915,40.33467,-7.603,0.0454545454545455,0.0909090909090909
52917,40.358,-7.63833,0.157894736842105,0
52919,40.335,-7.60583,0.380952380952381,0
52921,40.35717,-7.635,0,0
52922,40.37,-7.63,1,0
52926,-4.075,15.38333,0,0
52933,7.6,38.55,0,0
52939,42.39806,77.28389,0.473684210526316,0.0526315789473684
52942,-3.83556,12.80417,0.166666666666667,0
52944,31.3,-109.3,0.166666666666667,0
52946,31.3,-109.3,0,0
52948,31.63168,-110.453,0,0
52950,31.43568,-105.975,0,0
52952,37.99167,48.56333,0.0769230769230769,0
52954,-1.48333,29.71667,0.115384615384615,0.115384615384615
52956,-2.27111,28.66028,0.384615384615385,0
52958,-1.4,29.83333,0.2,0
52960,-2.5,28.55,0.333333333333333,0.111111111111111
52962,31.56388,-110.529,0,0
52965,52.78389,-2.92778,0,0
52972,52.68884,7.01819,0,0
52975,67.26667,48.71667,0.421052631578947,0.105263157894737
52977,67.26667,48.71667,0.545454545454545,0
52979,67.26667,48.71667,0.428571428571429,0.0952380952380952
52987,13.31367,11.077,0.0869565217391304,0.217391304347826
52989,20.61,58.17,0.357142857142857,0
52991,-4.27,12,0,0.153846153846154
52993,-28.4867,32.15885,0,0.2
53002,62.38333,9.66667,0.333333333333333,0.333333333333333
53008,51.94305,5.126134,0,0
53037,71.783,129.4242,0.5,0.5
53053,45.27444,2.67917,0.0555555555555556,0
53055,45.27444,2.67917,0.416666666666667,0.0416666666666667
53063,65.01667,50.23333,0.277777777777778,0.111111111111111
53081,62.32361,9.73833,0.0833333333333333,0.333333333333333
53086,53.12578,6.77805,0.25,0
53098,62.4,9.68333,0.333333333333333,0.25
53101,59.31667,4.866667,0.0833333333333333,0.416666666666667
53117,-38.9402,146.2573,0,0
53119,62.795,11.88667,0.583333333333333,0.333333333333333
53121,59.16667,5.23333,0.153846153846154,0.307692307692308
53125,-14.6679,145.4528,0,0.125
53127,58.78333,5.7,0.1875,0.375
53131,62.80639,11.94056,0.307692307692308,0.230769230769231
53133,52.6923,-83.9442,0,0
53135,60.03083,10.69917,0.666666666666667,0.333333333333333
53140,-32.05,151.4667,0,0
53142,-10.2154,142.3069,0,0
53144,-10.0667,142.15,0,0
53147,52.73874,23.89801,0,0
53152,-24.43,28.74333,0.125,0.125
53188,37.57754,22.7278,0.2,0.1
53253,-45.32,167.8089,0.0454545454545455,0
53255,-39.0228,146.33,0.375,0
53257,-30.78,139.9,0.588235294117647,0
53259,-12.5217,140.3539,0.25,0.5
53268,54.1,4.2,1,0
53270,-0.58,33.27,0.222222222222222,0.333333333333333
53275,42.89667,-2.24028,0,0.2
53277,43.24111,-3.65306,0,0.166666666666667
53279,43.135,-3.40972,0,0.25
53280,47.77639,8.97556,0.466666666666667,0.2
53284,51.10629,6.0363,0.0476190476190476,0.142857142857143
53286,50.99552,5.86678,0.222222222222222,0
53288,51.23017,6.02908,0,0
53290,51.21534,6.01577,0,0
53292,0.3,33.33333,0.285714285714286,0.214285714285714
53296,50.82601,5.71516,0,0
53298,51.98752,4.85584,0.4,0.2
53302,51.86079,5.61945,0.111111111111111,0
53323,-30.15,25.08333,0,0
53329,15.14913,-16.9093,0.555555555555556,0.222222222222222
53333,50.82744,5.7173,0,0
53346,51.79382,5.55738,0,0
53355,-22.1251,43.40634,0,0
53360,54.1,4.21,1,1
53460,49.735,-125.193,0,0.0714285714285714
53601,31.53722,35.5625,0,0
53741,50.85,4.35,0.1,0
53743,43.24389,47.02583,0,0
53745,-2.91667,35.83333,0.1,0.3
53747,47.77944,44.47,0,0
53756,37.08,-88.4894,0,0
53758,35.3394,-120.827,1,0
53764,-2.71191,37.55435,0.285714285714286,0.428571428571429
53768,56.35,13.46667,0,0
53770,56.28333,13.33333,0,0
53964,56.35129,14.87855,0,0
53966,59.76,14.48222,0,0
53968,63.23333,12.41667,0.473684210526316,0
53969,63.1,12.24167,0.333333333333333,0.0666666666666667
53972,64.26424,19.54899,0.35,0
53976,57.73611,14.28861,0,0
53978,68.34118,18.7778,0,0
53980,68.33583,18.69306,0.25,0
53984,57.48333,14.78333,0.25,0
53986,61.76667,13.33333,0.5,0
53988,60.3,14.58333,0.421052631578947,0
53989,66.23481,20.84245,0,0
53991,60.08481,15.79127,0.0454545454545455,0.0454545454545455
53993,56.96667,13.83333,0,0
53995,55.46309,13.81355,0.157894736842105,0
53997,55.48833,13.90889,0.0666666666666667,0
53999,55.45917,13.75194,0.333333333333333,0
54001,55.57556,13.4375,0,0
54003,57.02417,14.81306,0.0476190476190476,0.0952380952380952
54004,56.93333,15.26667,0.05,0.15
54016,56.16667,13.83333,0.05,0.1
54018,56.26417,13.31861,0,0
54020,57.68889,14.49444,0,0
54022,56.31667,13.43333,0,0
54024,56.25444,13.24333,0.125,0.208333333333333
54026,56.46667,14.56667,0,0
54028,57.48333,14.61667,0.166666666666667,0
54047,51.668,5.9874,0.125,0
54050,45.78389,21.58583,0,0
54266,16.52513,2.18726,0,0.2
54269,40.00889,16.22444,0,0
54279,-27.66,23.01,0,0
54284,13.70383,13.71589,0,0.333333333333333
54286,-3.48569,35.34819,1,0
54295,51.98137,5.97834,0.181818181818182,0
54302,45.652,3.808,0,0
54305,45.643,3.822,0,0
54306,45.652,3.808,0,0
54308,45.6505,3.84,0,0
54310,45.651,3.84,0.107142857142857,0.0357142857142857
54314,0.36642,36.7221,0,0.25
54316,56.60887,66.25967,0.533333333333333,0
54467,-38.24,144.11,0.666666666666667,0
54471,-41.03,172.86,0.333333333333333,0
54473,-41.425,172.1029,0,0
54475,-5.96962,143.1541,0,0
54495,6.15,-2.1,1,0
70001,44.55,-107.467,0.4,0.05
70002,46.87211,-87.9278,0,0
70003,37.03639,22.07639,0,0
70004,-22.2455,-68.1425,0,0.5
100001,31.562,117.394,0.363636363636364,0
100002,29.967,116.117,0,0
100003,39.533,115.783,0.655172413793103,0
100004,39.567,115.9,0.625,0
100005,26.05,119.633,0.375,0
100006,35,105.915,0.277777777777778,0
100007,35.013,105.915,0.315789473684211,0.0526315789473684
100008,35.548,104.609,0.333333333333333,0
100011,36.067,103.85,0.222222222222222,0
100012,35.338,104.99,0.133333333333333,0
100013,39.006,103.338,0,0
100014,35.51,105.81,0,1
100015,35.5,105.833,0.461538461538462,0.153846153846154
100016,35.533,104.517,0.0588235294117647,0
100017,38.179,102.765,0.538461538461538,0.153846153846154
100018,35.76,105.82,0.157894736842105,0
100019,33.95,102.35,0.105263157894737,0.157894736842105
100021,22.733,113.717,0.333333333333333,0
100022,23.133,113.233,0.583333333333333,0
100024,22.35,113.817,1,0
100025,23.45,116.667,0.615384615384615,0
100026,21.55,111.667,0.8,0
100027,22.833,113.25,0,0
100028,20.35,110.35,0.4,0
100030,25.2,110.2,0.333333333333333,0
100031,21.533,109.083,0,0
100034,26.7,104.233,0.5,0
100035,26.033,105.833,0.5,0
100036,26.233,105.917,0.210526315789474,0
100039,19.95,110.183,0.2,0
100040,40.867,115.85,0.4,0
100041,38.833,115.917,0.384615384615385,0
100042,38.967,118.6,0,0
100043,39.333,119.17,0.4,0
100044,41.2,116.633,0.25,0
100045,40.567,115.15,0.1,0
100046,39.5,119.17,0,0
100047,38.05,117.117,0.5625,0
100048,38.45,114.917,0.4,0
100050,38.35,117.35,0.571428571428571,0
100052,40.1,114.4,1,0
100053,40.117,114.217,1,0
100054,39.867,118.867,0.470588235294118,0
100055,48.133,134.7,0,0.0833333333333333
100056,48.333,134.467,0,0
100057,47.533,133.867,0,0.0909090909090909
100058,47.883,133.667,0.04,0.12
100059,48.35,129.667,0,0
100061,52.233,122.8,0,0
100063,36.1,114.4,0.555555555555556,0
100064,34.469,113.655,0.333333333333333,0.0555555555555556
100065,36.017,114.533,0.363636363636364,0
100066,36.161,114.669,0.523809523809524,0
100067,34.912,113.53,0,0
100068,31.75,110.667,0,0
100069,30.133,112.333,0.277777777777778,0
100070,31.081,112.238,0,0
100071,30.19,113.23,0.466666666666667,0
100072,29.996,115.807,0,0
100073,29.817,112.883,0,0
100074,41.333,114.367,0.666666666666667,0
100075,39.317,109.267,0.0909090909090909,0
100077,42.95,122.35,0.25,0
100078,42.283,118.967,0.444444444444444,0
100079,40.583,112.667,0.0869565217391304,0
100080,40.583,112.667,0.375,0
100082,41.3,112.35,0.235294117647059,0
100083,42.954,115.367,0.7,0
100084,49.233,119,0.285714285714286,0
100086,40.283,112.833,0,0
100087,42.956,116.757,0.294117647058824,0
100088,49.127,117.506,0.318181818181818,0.0909090909090909
100089,49.28,117.4,0.407407407407407,0.0740740740740741
100090,42.374,117.47,0.0769230769230769,0
100091,41.88,101.85,0.111111111111111,0.0555555555555556
100092,42.707,116.683,0.181818181818182,0
100093,40.667,111.133,0.5,0
100096,43.25,117.517,0.384615384615385,0
100097,42.067,119.917,0.25,0
100098,39.468,110.165,0,0
100099,31.767,119.8,0,0
100100,31.617,121.383,0.333333333333333,0.133333333333333
100101,32.25,120.233,0.0714285714285714,0.142857142857143
100102,31.95,120.35,0,0
100103,31.95,119.15,0,0
100104,31.276,118.897,0.473684210526316,0.157894736842105
100105,31.95,119.15,0.2,0
100107,31.9,121.7,0,0.157894736842105
100108,32.71,119.876,0.666666666666667,0
100109,32.183,119.45,0.3,0.2
100110,24.25,115.033,0.0555555555555556,0
100111,24.75,115.033,0,0
100112,29.742,116.214,0.125,0
100114,44.883,124.85,0.416666666666667,0
100115,42.3,126.367,0.181818181818182,0
100117,43.633,129.2,0,0
100118,46.667,123.717,0,0
100119,42.35,126.383,0,0
100121,42.581,128.326,0.5,0
100122,43.883,125.217,0.5,0
100127,41.28333,72.83333,0.2,0
100128,41.86667,71.96667,0.642857142857143,0
100131,41.31,72.96,0.333333333333333,0
100132,41.23333,73.25,0,0.5
100133,41.31,72.96,0.333333333333333,0
100134,39.583,121.417,0.333333333333333,0
100135,42.867,122.883,0.428571428571429,0
100140,48.62167,88.34583,0.583333333333333,0
100141,51.1,100.5,0.0555555555555556,0.0555555555555556
100142,49.08,107.2875,0,0
100143,47.76667,102.7667,0.444444444444444,0.0555555555555556
100145,43.43333,104.1,0.571428571428571,0
100146,36.433,105.967,0.416666666666667,0.166666666666667
100147,18.38333,108.0667,0,0
100149,34.831,98.198,0,0
100151,37.1,95.5,0,0.111111111111111
100152,37.133,100.333,0.428571428571429,0.142857142857143
100153,35.317,99.183,0.285714285714286,0
100154,34.633,92.15,0.347826086956522,0.0434782608695652
100157,34.011,97.241,0.428571428571429,0.0714285714285714
100158,37.593,101.35,0.5625,0.25
100159,36.667,100.517,0.55,0.15
100162,33.95,107.733,0,0
100163,34.4,109.5,0.5,0
100164,37.767,108.833,0,0
100165,35.75,109.417,0.333333333333333,0
100166,37.55,122.517,0,0
100168,31.065,121.192,0,0
100169,30.95,121.867,0,0
100170,31.383,121.233,0,0.0909090909090909
100171,31.1,121.3,0.666666666666667,0
100172,31.217,121.4,0,0
100174,31.133,121.183,0.545454545454545,0
100175,38.885,112.194,0.428571428571429,0.0476190476190476
100177,40.267,113.667,0.727272727272727,0
100178,27.833,102.667,0.103448275862069,0.103448275862069
100179,32.8,102.533,0.285714285714286,0
100180,28.5,104.067,0.5,0
100181,31.113,99.755,0.0952380952380952,0.0952380952380952
100182,28.583,102.217,0,0.0769230769230769
100183,30.298,99.552,0.36,0.16
100184,33.905,102.545,0.692307692307692,0.192307692307692
100185,33.95,103.35,0.235294117647059,0
100186,23.753,121.236,0.181818181818182,0
100187,24.75,121.733,0.4,0
100188,23.867,120.917,0.25,0
100189,23.82,120.9,0.305555555555556,0
100190,43.617,92.8,0.32258064516129,0
100191,36.667,89,1,0
100192,42,87.02,0.192307692307692,0.115384615384615
100193,44.418,86.024,0.294117647058824,0
100194,43.5,87.9,0.666666666666667,0
100196,37,80.7,0.625,0.375
100197,43.117,86.85,0.625,0
100198,44.697,89.56,0.222222222222222,0
100199,44.88,82.94,0.4,0
100200,45,82.8,0.4,0
100201,43.801,89.133,0.25,0
100202,40.283,90.25,1,0
100203,40.333,90.25,0,0
100204,45.833,85.917,0.166666666666667,0.1
100205,37.733,82.767,0.4,0
100206,44.31,89.143,0,0
100207,37.033,80.767,0,0
100208,35.35,79.517,0.333333333333333,0
100210,47.217,87.3,0.352941176470588,0
100213,36.783,90.833,0,0
100214,43.8,89.122,0.363636363636364,0
100215,37.15,79.917,0.6,0
100217,33.72,78.81,0.181818181818182,0
100218,29.813,92.54,0.15,0
100219,30.467,91.5,0.416666666666667,0
100220,28.91,85.61,0,0
100221,29.813,92.373,0.0740740740740741,0
100222,30.733,96.683,0.137931034482759,0.103448275862069
100223,31.81,88.97,0.545454545454545,0
100224,32.991,103.052,0.333333333333333,0.142857142857143
100225,30.533,91.383,0.2,0
100226,31.95,90.333,0.157894736842105,0
100227,35.433,84.65,0.272727272727273,0.363636363636364
100228,31.46,84.05,0,0
100229,32,90.9,0.428571428571429,0
100230,25.855,100.171,0.0769230769230769,0
100231,22.483,100.6,0.285714285714286,0
100232,21.95,100.483,0.5,0.5
100234,29.967,121.35,0.217391304347826,0.130434782608696
100235,30.25,120.2,0,0
100236,29.984,121.363,0,0.142857142857143
100238,50.25,89.625,0.3,0.1
100239,52.08333,105.8653,0.0434782608695652,0.0869565217391304
100240,50.38333,89.41667,0.166666666666667,0.222222222222222
100241,50.5055,87.64167,0.259259259259259,0
100242,50.45,87.67083,0.24,0
100243,50.45404,87.67608,0.205882352941176,0
100244,50,137.05,0.0357142857142857,0.0714285714285714
100245,47.83333,135.6667,0,0.05
100246,53.03333,51.84167,0.25,0
100247,53.7,140.1167,0.304347826086957,0.173913043478261
100248,44.42,59.98333,0.523809523809524,0
100249,26.767,119.033,0.393939393939394,0.0606060606060606
100251,43.9085,128.75,0,0
100252,45.206,132.509,0.166666666666667,0.214285714285714
100253,39.65,109.9,0.230769230769231,0
100254,72.39888,102.2886,0.0714285714285714,0
100256,49.41667,90.51667,0.5,0.0833333333333333
100257,51.585,104.8547,0.15,0.1
100258,51.58361,104.8517,0.0952380952380952,0
100259,52.8526,78.62668,0.6,0
100260,52.75,108.083,0.166666666666667,0.0555555555555556
100261,67.08333,65.35,0.25,0
100262,71.86667,127.0667,0.242424242424242,0.0606060606060606
100265,55.44,107,0,0.25
100266,55.44,107,0,0.5
100267,72.38167,99.86167,0.166666666666667,0
100268,52.78333,108.1167,0.28125,0.125
100271,72.39,99.715,0.363636363636364,0.0909090909090909
100272,73.50333,136.005,0.333333333333333,0.333333333333333
100273,74.473,98.636,0.275862068965517,0
100275,64.85833,175.2333,0,0
100276,55.52,108.47,0.111111111111111,0.166666666666667
100278,63.325,176.5,0.541666666666667,0
100279,50.0405,155.3952,0.117647058823529,0
100280,51.34,142.14,0.214285714285714,0.107142857142857
