"Longitude","Latitude","Timeslice_older","Biome_older","Timeslice_younger","Biome_younger","Shifting","Magnitude"
0,12.9889888763428,0.1,6,-0.3,1,"yes",2
3.75,12.9889888763428,0.1,6,-0.1,5,"yes",1
3.75,12.9889888763428,0.1,6,-0.2,1,"yes",2
3.75,12.9889888763428,0.1,6,-0.3,1,"yes",2
7.5,12.9889888763428,0.1,6,-0.1,5,"yes",1
7.5,12.9889888763428,0.1,6,-0.2,3,"yes",2
7.5,12.9889888763428,0.1,6,-0.3,1,"yes",2
11.25,12.9889888763428,0.1,7,-0.1,7,"no",0
11.25,12.9889888763428,0.1,7,-0.2,3,"yes",3
11.25,12.9889888763428,0.1,7,-0.3,1,"yes",3
15,12.9889888763428,0.1,6,-0.1,6,"no",0
15,12.9889888763428,0.1,6,-0.2,1,"yes",2
15,12.9889888763428,0.1,6,-0.3,1,"yes",2
18.75,12.9889888763428,0.1,7,-0.1,6,"yes",1
18.75,12.9889888763428,0.1,7,-0.2,3,"yes",3
18.75,12.9889888763428,0.1,7,-0.3,1,"yes",3
22.5,12.9889888763428,0.1,7,-0.1,6,"yes",1
22.5,12.9889888763428,0.1,7,-0.2,3,"yes",3
22.5,12.9889888763428,0.1,7,-0.3,1,"yes",3
26.25,12.9889888763428,0.1,7,-0.1,6,"yes",1
26.25,12.9889888763428,0.1,7,-0.2,3,"yes",3
26.25,12.9889888763428,0.1,7,-0.3,1,"yes",3
30,12.9889888763428,0.1,6,-0.1,6,"no",0
30,12.9889888763428,0.1,6,-0.2,1,"yes",2
30,12.9889888763428,0.1,6,-0.3,1,"yes",2
33.75,12.9889888763428,0.1,7,-0.1,6,"yes",1
33.75,12.9889888763428,0.1,7,-0.2,1,"yes",3
33.75,12.9889888763428,0.1,7,-0.3,1,"yes",3
37.5,12.9889888763428,0.1,7,-0.1,7,"no",0
37.5,12.9889888763428,0.1,7,-0.2,3,"yes",3
37.5,12.9889888763428,0.1,7,-0.3,3,"yes",3
41.25,12.9889888763428,0.1,7,-0.1,6,"yes",1
41.25,12.9889888763428,0.1,7,-0.2,3,"yes",3
41.25,12.9889888763428,0.1,7,-0.3,3,"yes",3
78.75,12.9889888763428,0.1,1,-0.1,1,"no",0
78.75,12.9889888763428,0.1,1,-0.2,1,"no",0
78.75,12.9889888763428,0.1,1,-0.3,1,"no",0
101.25,12.9889888763428,0.1,1,-0.1,1,"no",0
101.25,12.9889888763428,0.1,1,-0.2,1,"no",0
101.25,12.9889888763428,0.1,1,-0.3,1,"no",0
105,12.9889888763428,0.1,1,-0.1,1,"no",0
105,12.9889888763428,0.1,1,-0.2,1,"no",0
105,12.9889888763428,0.1,1,-0.3,1,"no",0
-86.25,12.9889888763428,0.1,1,-0.1,1,"no",0
-86.25,12.9889888763428,0.1,1,-0.2,1,"no",0
-86.25,12.9889888763428,0.1,1,-0.3,1,"no",0
-15,12.9889888763428,0.1,6,-0.1,5,"yes",1
-15,12.9889888763428,0.1,6,-0.2,5,"yes",1
-15,12.9889888763428,0.1,6,-0.3,1,"yes",2
-11.25,12.9889888763428,0.1,1,-0.1,1,"no",0
-11.25,12.9889888763428,0.1,1,-0.2,1,"no",0
-11.25,12.9889888763428,0.1,1,-0.3,1,"no",0
-7.5,12.9889888763428,0.1,6,-0.1,6,"no",0
-7.5,12.9889888763428,0.1,6,-0.2,5,"yes",1
-7.5,12.9889888763428,0.1,6,-0.3,1,"yes",2
-3.75,12.9889888763428,0.1,6,-0.1,6,"no",0
-3.75,12.9889888763428,0.1,6,-0.2,5,"yes",1
-3.75,12.9889888763428,0.1,6,-0.3,1,"yes",2
0,9.27785301208496,0.1,6,-0.1,6,"no",0
0,9.27785301208496,0.1,6,-0.2,5,"yes",1
0,9.27785301208496,0.1,6,-0.3,1,"yes",2
3.75,9.27785301208496,0.1,6,-0.1,5,"yes",1
3.75,9.27785301208496,0.1,6,-0.2,1,"yes",2
3.75,9.27785301208496,0.1,6,-0.3,1,"yes",2
7.5,9.27785301208496,0.1,6,-0.1,5,"yes",1
7.5,9.27785301208496,0.1,6,-0.2,1,"yes",2
7.5,9.27785301208496,0.1,6,-0.3,1,"yes",2
11.25,9.27785301208496,0.1,1,-0.1,1,"no",0
11.25,9.27785301208496,0.1,1,-0.2,1,"no",0
11.25,9.27785301208496,0.1,1,-0.3,1,"no",0
15,9.27785301208496,0.1,1,-0.1,1,"no",0
15,9.27785301208496,0.1,1,-0.2,1,"no",0
15,9.27785301208496,0.1,1,-0.3,1,"no",0
18.75,9.27785301208496,0.1,6,-0.1,6,"no",0
18.75,9.27785301208496,0.1,6,-0.2,1,"yes",2
18.75,9.27785301208496,0.1,6,-0.3,1,"yes",2
22.5,9.27785301208496,0.1,1,-0.1,1,"no",0
22.5,9.27785301208496,0.1,1,-0.2,1,"no",0
22.5,9.27785301208496,0.1,1,-0.3,1,"no",0
26.25,9.27785301208496,0.1,1,-0.1,1,"no",0
26.25,9.27785301208496,0.1,1,-0.2,1,"no",0
26.25,9.27785301208496,0.1,1,-0.3,1,"no",0
30,9.27785301208496,0.1,5,-0.1,1,"yes",1
30,9.27785301208496,0.1,5,-0.2,1,"yes",1
30,9.27785301208496,0.1,5,-0.3,1,"yes",1
33.75,9.27785301208496,0.1,1,-0.1,1,"no",0
33.75,9.27785301208496,0.1,1,-0.2,1,"no",0
33.75,9.27785301208496,0.1,1,-0.3,1,"no",0
37.5,9.27785301208496,0.1,2,-0.1,2,"no",0
37.5,9.27785301208496,0.1,2,-0.2,3,"yes",1
37.5,9.27785301208496,0.1,2,-0.3,3,"yes",1
41.25,9.27785301208496,0.1,5,-0.1,2,"yes",2
41.25,9.27785301208496,0.1,5,-0.2,3,"yes",3
41.25,9.27785301208496,0.1,5,-0.3,3,"yes",3
45,9.27785301208496,0.1,7,-0.1,7,"no",0
45,9.27785301208496,0.1,7,-0.2,5,"yes",2
45,9.27785301208496,0.1,7,-0.3,1,"yes",3
48.75,9.27785301208496,0.1,7,-0.1,7,"no",0
48.75,9.27785301208496,0.1,7,-0.2,6,"yes",1
48.75,9.27785301208496,0.1,7,-0.3,1,"yes",3
101.25,9.27785301208496,0.1,1,-0.1,1,"no",0
101.25,9.27785301208496,0.1,1,-0.2,1,"no",0
101.25,9.27785301208496,0.1,1,-0.3,1,"no",0
105,9.27785301208496,0.1,1,-0.1,1,"no",0
105,9.27785301208496,0.1,1,-0.2,1,"no",0
105,9.27785301208496,0.1,1,-0.3,1,"no",0
-82.5,9.27785301208496,0.1,1,-0.1,1,"no",0
-82.5,9.27785301208496,0.1,1,-0.2,1,"no",0
-82.5,9.27785301208496,0.1,1,-0.3,1,"no",0
-78.75,9.27785301208496,0.1,1,-0.1,1,"no",0
-78.75,9.27785301208496,0.1,1,-0.2,1,"no",0
-78.75,9.27785301208496,0.1,1,-0.3,1,"no",0
-75,9.27785301208496,0.1,1,-0.1,1,"no",0
-75,9.27785301208496,0.1,1,-0.2,1,"no",0
-75,9.27785301208496,0.1,1,-0.3,1,"no",0
-71.25,9.27785301208496,0.1,1,-0.1,1,"no",0
-71.25,9.27785301208496,0.1,1,-0.2,1,"no",0
-71.25,9.27785301208496,0.1,1,-0.3,1,"no",0
-67.5,9.27785301208496,0.1,1,-0.1,1,"no",0
-67.5,9.27785301208496,0.1,1,-0.2,1,"no",0
-67.5,9.27785301208496,0.1,1,-0.3,1,"no",0
-63.75,9.27785301208496,0.1,5,-0.1,1,"yes",1
-63.75,9.27785301208496,0.1,5,-0.2,1,"yes",1
-63.75,9.27785301208496,0.1,5,-0.3,1,"yes",1
-11.25,9.27785301208496,0.1,1,-0.1,1,"no",0
-11.25,9.27785301208496,0.1,1,-0.2,1,"no",0
-11.25,9.27785301208496,0.1,1,-0.3,1,"no",0
-7.5,9.27785301208496,0.1,1,-0.1,1,"no",0
-7.5,9.27785301208496,0.1,1,-0.2,1,"no",0
-7.5,9.27785301208496,0.1,1,-0.3,1,"no",0
-3.75,9.27785301208496,0.1,6,-0.1,6,"no",0
-3.75,9.27785301208496,0.1,6,-0.2,1,"yes",2
-3.75,9.27785301208496,0.1,6,-0.3,1,"yes",2
0,5.56671380996704,0.1,5,-0.1,1,"yes",1
0,5.56671380996704,0.1,5,-0.2,1,"yes",1
0,5.56671380996704,0.1,5,-0.3,1,"yes",1
3.75,5.56671380996704,0.1,1,-0.1,1,"no",0
3.75,5.56671380996704,0.1,1,-0.2,1,"no",0
3.75,5.56671380996704,0.1,1,-0.3,1,"no",0
7.5,5.56671380996704,0.1,1,-0.1,1,"no",0
7.5,5.56671380996704,0.1,1,-0.2,1,"no",0
7.5,5.56671380996704,0.1,1,-0.3,1,"no",0
11.25,5.56671380996704,0.1,1,-0.1,1,"no",0
11.25,5.56671380996704,0.1,1,-0.2,1,"no",0
11.25,5.56671380996704,0.1,1,-0.3,1,"no",0
15,5.56671380996704,0.1,1,-0.1,5,"yes",1
15,5.56671380996704,0.1,1,-0.2,1,"no",0
15,5.56671380996704,0.1,1,-0.3,1,"no",0
18.75,5.56671380996704,0.1,1,-0.1,1,"no",0
18.75,5.56671380996704,0.1,1,-0.2,1,"no",0
18.75,5.56671380996704,0.1,1,-0.3,1,"no",0
22.5,5.56671380996704,0.1,1,-0.1,1,"no",0
22.5,5.56671380996704,0.1,1,-0.2,1,"no",0
22.5,5.56671380996704,0.1,1,-0.3,1,"no",0
26.25,5.56671380996704,0.1,1,-0.1,1,"no",0
26.25,5.56671380996704,0.1,1,-0.2,1,"no",0
26.25,5.56671380996704,0.1,1,-0.3,1,"no",0
30,5.56671380996704,0.1,1,-0.1,1,"no",0
30,5.56671380996704,0.1,1,-0.2,1,"no",0
30,5.56671380996704,0.1,1,-0.3,1,"no",0
33.75,5.56671380996704,0.1,1,-0.1,1,"no",0
33.75,5.56671380996704,0.1,1,-0.2,1,"no",0
33.75,5.56671380996704,0.1,1,-0.3,1,"no",0
37.5,5.56671380996704,0.1,2,-0.1,2,"no",0
37.5,5.56671380996704,0.1,2,-0.2,3,"yes",1
37.5,5.56671380996704,0.1,2,-0.3,3,"yes",1
41.25,5.56671380996704,0.1,5,-0.1,3,"yes",3
41.25,5.56671380996704,0.1,5,-0.2,3,"yes",3
41.25,5.56671380996704,0.1,5,-0.3,3,"yes",3
45,5.56671380996704,0.1,7,-0.1,7,"no",0
45,5.56671380996704,0.1,7,-0.2,5,"yes",2
45,5.56671380996704,0.1,7,-0.3,1,"yes",3
97.5,5.56671380996704,0.1,1,-0.1,1,"no",0
97.5,5.56671380996704,0.1,1,-0.2,1,"no",0
97.5,5.56671380996704,0.1,1,-0.3,1,"no",0
101.25,5.56671380996704,0.1,1,-0.1,1,"no",0
101.25,5.56671380996704,0.1,1,-0.2,1,"no",0
101.25,5.56671380996704,0.1,1,-0.3,1,"no",0
116.25,5.56671380996704,0.1,1,-0.1,1,"no",0
116.25,5.56671380996704,0.1,1,-0.2,1,"no",0
116.25,5.56671380996704,0.1,1,-0.3,1,"no",0
-75,5.56671380996704,0.1,1,-0.1,1,"no",0
-75,5.56671380996704,0.1,1,-0.2,1,"no",0
-75,5.56671380996704,0.1,1,-0.3,1,"no",0
-71.25,5.56671380996704,0.1,1,-0.1,1,"no",0
-71.25,5.56671380996704,0.1,1,-0.2,1,"no",0
-71.25,5.56671380996704,0.1,1,-0.3,1,"no",0
-67.5,5.56671380996704,0.1,1,-0.1,1,"no",0
-67.5,5.56671380996704,0.1,1,-0.2,1,"no",0
-67.5,5.56671380996704,0.1,1,-0.3,1,"no",0
-63.75,5.56671380996704,0.1,1,-0.1,1,"no",0
-63.75,5.56671380996704,0.1,1,-0.2,1,"no",0
-63.75,5.56671380996704,0.1,1,-0.3,1,"no",0
-60,5.56671380996704,0.1,1,-0.1,1,"no",0
-60,5.56671380996704,0.1,1,-0.2,1,"no",0
-60,5.56671380996704,0.1,1,-0.3,1,"no",0
-7.5,5.56671380996704,0.1,1,-0.1,1,"no",0
-7.5,5.56671380996704,0.1,1,-0.2,1,"no",0
-7.5,5.56671380996704,0.1,1,-0.3,1,"no",0
-3.75,5.56671380996704,0.1,1,-0.1,1,"no",0
-3.75,5.56671380996704,0.1,1,-0.2,1,"no",0
-3.75,5.56671380996704,0.1,1,-0.3,1,"no",0
11.25,1.85557150840759,0.1,1,-0.1,1,"no",0
11.25,1.85557150840759,0.1,1,-0.2,1,"no",0
11.25,1.85557150840759,0.1,1,-0.3,1,"no",0
15,1.85557150840759,0.1,1,-0.1,1,"no",0
15,1.85557150840759,0.1,1,-0.2,1,"no",0
15,1.85557150840759,0.1,1,-0.3,1,"no",0
18.75,1.85557150840759,0.1,1,-0.1,1,"no",0
18.75,1.85557150840759,0.1,1,-0.2,1,"no",0
18.75,1.85557150840759,0.1,1,-0.3,1,"no",0
22.5,1.85557150840759,0.1,1,-0.1,1,"no",0
22.5,1.85557150840759,0.1,1,-0.2,1,"no",0
22.5,1.85557150840759,0.1,1,-0.3,1,"no",0
26.25,1.85557150840759,0.1,1,-0.1,1,"no",0
26.25,1.85557150840759,0.1,1,-0.2,1,"no",0
26.25,1.85557150840759,0.1,1,-0.3,1,"no",0
30,1.85557150840759,0.1,2,-0.1,3,"yes",1
30,1.85557150840759,0.1,2,-0.2,3,"yes",1
30,1.85557150840759,0.1,2,-0.3,3,"yes",1
33.75,1.85557150840759,0.1,6,-0.1,5,"yes",1
33.75,1.85557150840759,0.1,6,-0.2,3,"yes",2
33.75,1.85557150840759,0.1,6,-0.3,3,"yes",2
37.5,1.85557150840759,0.1,7,-0.1,5,"yes",2
37.5,1.85557150840759,0.1,7,-0.2,3,"yes",3
37.5,1.85557150840759,0.1,7,-0.3,1,"yes",3
41.25,1.85557150840759,0.1,5,-0.1,1,"yes",1
41.25,1.85557150840759,0.1,5,-0.2,1,"yes",1
41.25,1.85557150840759,0.1,5,-0.3,1,"yes",1
45,1.85557150840759,0.1,7,-0.1,5,"yes",2
45,1.85557150840759,0.1,7,-0.2,1,"yes",3
45,1.85557150840759,0.1,7,-0.3,1,"yes",3
101.25,1.85557150840759,0.1,1,-0.1,1,"no",0
101.25,1.85557150840759,0.1,1,-0.2,1,"no",0
101.25,1.85557150840759,0.1,1,-0.3,1,"no",0
112.5,1.85557150840759,0.1,1,-0.1,1,"no",0
112.5,1.85557150840759,0.1,1,-0.2,1,"no",0
112.5,1.85557150840759,0.1,1,-0.3,1,"no",0
116.25,1.85557150840759,0.1,1,-0.1,1,"no",0
116.25,1.85557150840759,0.1,1,-0.2,1,"no",0
116.25,1.85557150840759,0.1,1,-0.3,1,"no",0
-75,1.85557150840759,0.1,1,-0.1,1,"no",0
-75,1.85557150840759,0.1,1,-0.2,1,"no",0
-75,1.85557150840759,0.1,1,-0.3,1,"no",0
-71.25,1.85557150840759,0.1,1,-0.1,1,"no",0
-71.25,1.85557150840759,0.1,1,-0.2,1,"no",0
-71.25,1.85557150840759,0.1,1,-0.3,1,"no",0
-67.5,1.85557150840759,0.1,1,-0.1,1,"no",0
-67.5,1.85557150840759,0.1,1,-0.2,1,"no",0
-67.5,1.85557150840759,0.1,1,-0.3,1,"no",0
-63.75,1.85557150840759,0.1,1,-0.1,1,"no",0
-63.75,1.85557150840759,0.1,1,-0.2,1,"no",0
-63.75,1.85557150840759,0.1,1,-0.3,1,"no",0
-60,1.85557150840759,0.1,1,-0.1,1,"no",0
-60,1.85557150840759,0.1,1,-0.2,1,"no",0
-60,1.85557150840759,0.1,1,-0.3,1,"no",0
-56.25,1.85557150840759,0.1,1,-0.1,1,"no",0
-56.25,1.85557150840759,0.1,1,-0.2,1,"no",0
-56.25,1.85557150840759,0.1,1,-0.3,1,"no",0
-52.5,1.85557150840759,0.1,1,-0.1,1,"no",0
-52.5,1.85557150840759,0.1,1,-0.2,1,"no",0
-52.5,1.85557150840759,0.1,1,-0.3,1,"no",0
