"Dataset_ID","Site_Name","Latitude","Longitude","Elevation","Continent","Timeslice_younger","Timeslice_older","Timeslice_span","EMD"
997,"Gurskii Peat [Site 4381]",50.06667,137.0833,15,"Asia",12,12.5,0.5,0.228764206171036
997,"Gurskii Peat [Site 4381]",50.06667,137.0833,15,"Asia",13.5,14,0.5,0.275014281272888
998,"Gytgykai Lake",63.16667,175,102,"Asia",6.5,7,0.5,0.0647474899888039
998,"Gytgykai Lake",63.16667,175,102,"Asia",7,7.5,0.5,0.177714973688126
998,"Gytgykai Lake",63.16667,175,102,"Asia",7.5,8,0.5,0.177226632833481
998,"Gytgykai Lake",63.16667,175,102,"Asia",8,8.5,0.5,0.116581737995148
998,"Gytgykai Lake",63.16667,175,102,"Asia",8.5,9,0.5,0.443783104419708
998,"Gytgykai Lake",63.16667,175,102,"Asia",9,9.5,0.5,0.105035491287708
998,"Gytgykai Lake",63.16667,175,102,"Asia",9.5,10,0.5,0.145086780190468
998,"Gytgykai Lake",63.16667,175,102,"Asia",10,10.5,0.5,0.225416660308838
998,"Gytgykai Lake",63.16667,175,102,"Asia",11.5,12,0.5,0.0919434428215027
998,"Gytgykai Lake",63.16667,175,102,"Asia",12,12.5,0.5,0.0748877972364426
998,"Gytgykai Lake",63.16667,175,102,"Asia",12.5,13,0.5,0.260479062795639
998,"Gytgykai Lake",63.16667,175,102,"Asia",13,13.5,0.5,0.201194703578949
998,"Gytgykai Lake",63.16667,175,102,"Asia",17.5,18,0.5,0.466215074062347
998,"Gytgykai Lake",63.16667,175,102,"Asia",19,19.5,0.5,0.416977226734161
998,"Gytgykai Lake",63.16667,175,102,"Asia",19.5,20,0.5,0.288167864084244
998,"Gytgykai Lake",63.16667,175,102,"Asia",20,20.5,0.5,0.326407343149185
998,"Gytgykai Lake",63.16667,175,102,"Asia",20.5,21,0.5,0.270451217889786
1141,"Igarka Peat Exposure",67.66667,86,45,"Asia",5.5,6,0.5,0.52825391292572
1141,"Igarka Peat Exposure",67.66667,86,45,"Asia",6,6.5,0.5,0.608982801437378
1141,"Igarka Peat Exposure",67.66667,86,45,"Asia",6.5,7,0.5,0.453434467315674
1141,"Igarka Peat Exposure",67.66667,86,45,"Asia",7,7.5,0.5,0.402605265378952
1141,"Igarka Peat Exposure",67.66667,86,45,"Asia",7.5,8,0.5,0.155582159757614
1141,"Igarka Peat Exposure",67.66667,86,45,"Asia",8,8.5,0.5,0.236256793141365
1141,"Igarka Peat Exposure",67.66667,86,45,"Asia",8.5,9,0.5,0.22426837682724
1141,"Igarka Peat Exposure",67.66667,86,45,"Asia",9,9.5,0.5,0.217181190848351
1141,"Igarka Peat Exposure",67.66667,86,45,"Asia",9.5,10,0.5,0.378881990909576
1141,"Igarka Peat Exposure",67.66667,86,45,"Asia",10,10.5,0.5,0.399610131978989
1141,"Igarka Peat Exposure",67.66667,86,45,"Asia",10.5,11,0.5,0.107547111809254
1144,"Il'inka Terrace",47.96667,142.1667,3,"Asia",0.5,1,0.5,0.598151683807373
1144,"Il'inka Terrace",47.96667,142.1667,3,"Asia",1,1.5,0.5,0.508315801620483
1156,"Izylmet'evskaya Terrace Exposure 3410",48.81667,141.9667,4,"Asia",3,3.5,0.5,0.240151509642601
1156,"Izylmet'evskaya Terrace Exposure 3410",48.81667,141.9667,4,"Asia",3.5,4,0.5,0.254487186670303
1156,"Izylmet'evskaya Terrace Exposure 3410",48.81667,141.9667,4,"Asia",4,4.5,0.5,0.35068267583847
1156,"Izylmet'evskaya Terrace Exposure 3410",48.81667,141.9667,4,"Asia",4.5,5,0.5,0.217421770095825
1158,"Jack London Lake",62.07229,149.5398,820,"Asia",7,7.5,0.5,0.0920338928699493
1158,"Jack London Lake",62.07229,149.5398,820,"Asia",9.5,10,0.5,0.11718974262476
1158,"Jack London Lake",62.07229,149.5398,820,"Asia",10,10.5,0.5,0.167357563972473
1158,"Jack London Lake",62.07229,149.5398,820,"Asia",10.5,11,0.5,0.125127792358398
1158,"Jack London Lake",62.07229,149.5398,820,"Asia",11,11.5,0.5,0.0805703327059746
1158,"Jack London Lake",62.07229,149.5398,820,"Asia",11.5,12,0.5,0.325569629669189
1158,"Jack London Lake",62.07229,149.5398,820,"Asia",12,12.5,0.5,0.512763202190399
1158,"Jack London Lake",62.07229,149.5398,820,"Asia",12.5,13,0.5,0.357416063547134
1158,"Jack London Lake",62.07229,149.5398,820,"Asia",13,13.5,0.5,0.266720622777939
1158,"Jack London Lake",62.07229,149.5398,820,"Asia",13.5,14,0.5,0.17716147005558
1158,"Jack London Lake",62.07229,149.5398,820,"Asia",14,14.5,0.5,0.0971270948648453
1158,"Jack London Lake",62.07229,149.5398,820,"Asia",14.5,15,0.5,0.265435308218002
1158,"Jack London Lake",62.07229,149.5398,820,"Asia",15,15.5,0.5,0.244933128356934
1158,"Jack London Lake",62.07229,149.5398,820,"Asia",15.5,16,0.5,0.207333877682686
1158,"Jack London Lake",62.07229,149.5398,820,"Asia",16,16.5,0.5,0.127989590167999
1158,"Jack London Lake",62.07229,149.5398,820,"Asia",16.5,17,0.5,0.239785805344582
1158,"Jack London Lake",62.07229,149.5398,820,"Asia",17,17.5,0.5,0.176001384854317
1158,"Jack London Lake",62.07229,149.5398,820,"Asia",17.5,18,0.5,0.143771186470985
1161,"Jack London Lake",70.89417,179.6236,7,"Asia",0.5,1,0.5,0.0929349660873413
1161,"Jack London Lake",70.89417,179.6236,7,"Asia",2,2.5,0.5,0.0938899293541908
1161,"Jack London Lake",70.89417,179.6236,7,"Asia",2.5,3,0.5,0.0928020998835564
1161,"Jack London Lake",70.89417,179.6236,7,"Asia",3,3.5,0.5,0.106626868247986
1161,"Jack London Lake",70.89417,179.6236,7,"Asia",6.5,7,0.5,0.142902210354805
1161,"Jack London Lake",70.89417,179.6236,7,"Asia",7,7.5,0.5,0.0618609450757504
1161,"Jack London Lake",70.89417,179.6236,7,"Asia",11,11.5,0.5,0.107333108782768
1161,"Jack London Lake",70.89417,179.6236,7,"Asia",11.5,12,0.5,0.278500109910965
1161,"Jack London Lake",70.89417,179.6236,7,"Asia",13,13.5,0.5,0.204925179481506
1161,"Jack London Lake",70.89417,179.6236,7,"Asia",13.5,14,0.5,0.0818045288324356
1439,"Karasye Lake",53.03,70.22,435,"Asia",0,0.5,0.5,0.0734586641192436
1439,"Karasye Lake",53.03,70.22,435,"Asia",0.5,1,0.5,0.129480645060539
1439,"Karasye Lake",53.03,70.22,435,"Asia",1,1.5,0.5,0.0898719727993011
1439,"Karasye Lake",53.03,70.22,435,"Asia",1.5,2,0.5,0.100405141711235
1439,"Karasye Lake",53.03,70.22,435,"Asia",2,2.5,0.5,0.124320685863495
1439,"Karasye Lake",53.03,70.22,435,"Asia",2.5,3,0.5,0.160201877355576
1439,"Karasye Lake",53.03,70.22,435,"Asia",3,3.5,0.5,0.161842092871666
1439,"Karasye Lake",53.03,70.22,435,"Asia",3.5,4,0.5,0.117946431040764
1439,"Karasye Lake",53.03,70.22,435,"Asia",4,4.5,0.5,0.214306205511093
1439,"Karasye Lake",53.03,70.22,435,"Asia",4.5,5,0.5,0.179690152406693
1439,"Karasye Lake",53.03,70.22,435,"Asia",5,5.5,0.5,0.170947596430779
1439,"Karasye Lake",53.03,70.22,435,"Asia",5.5,6,0.5,0.335641235113144
1441,"Karginskii Cape Peat Exposure",70,85,60,"Asia",1,1.5,0.5,0.222730681300163
1441,"Karginskii Cape Peat Exposure",70,85,60,"Asia",3.5,4,0.5,0.52083557844162
1441,"Karginskii Cape Peat Exposure",70,85,60,"Asia",4,4.5,0.5,0.321189790964127
1441,"Karginskii Cape Peat Exposure",70,85,60,"Asia",4.5,5,0.5,0.161259695887566
1441,"Karginskii Cape Peat Exposure",70,85,60,"Asia",5,5.5,0.5,0.737429976463318
1441,"Karginskii Cape Peat Exposure",70,85,60,"Asia",5.5,6,0.5,0.164168953895569
1441,"Karginskii Cape Peat Exposure",70,85,60,"Asia",6,6.5,0.5,0.506773352622986
1441,"Karginskii Cape Peat Exposure",70,85,60,"Asia",6.5,7,0.5,0.189667195081711
1441,"Karginskii Cape Peat Exposure",70,85,60,"Asia",7,7.5,0.5,0.176519975066185
1441,"Karginskii Cape Peat Exposure",70,85,60,"Asia",7.5,8,0.5,0.470588237047195
1441,"Karginskii Cape Peat Exposure",70,85,60,"Asia",8,8.5,0.5,0.911111116409302
1441,"Karginskii Cape Peat Exposure",70,85,60,"Asia",8.5,9,0.5,0.530739605426788
1442,"Kargopolovo Exposure",55,83,75,"Asia",0,0.5,0.5,0.541735112667084
1442,"Kargopolovo Exposure",55,83,75,"Asia",0.5,1,0.5,0.531956315040588
1442,"Kargopolovo Exposure",55,83,75,"Asia",1,1.5,0.5,0.356695473194122
1442,"Kargopolovo Exposure",55,83,75,"Asia",2.5,3,0.5,0.212576329708099
1442,"Kargopolovo Exposure",55,83,75,"Asia",4,4.5,0.5,0.135230198502541
1442,"Kargopolovo Exposure",55,83,75,"Asia",4.5,5,0.5,0.164882451295853
1444,"Kayakskoye Zaimitschye",55,81,150,"Asia",0.5,1,0.5,0.293905884027481
1444,"Kayakskoye Zaimitschye",55,81,150,"Asia",1,1.5,0.5,0.215487748384476
1444,"Kayakskoye Zaimitschye",55,81,150,"Asia",1.5,2,0.5,0.443148583173752
1444,"Kayakskoye Zaimitschye",55,81,150,"Asia",2,2.5,0.5,0.335281550884247
1444,"Kayakskoye Zaimitschye",55,81,150,"Asia",2.5,3,0.5,0.147073149681091
1444,"Kayakskoye Zaimitschye",55,81,150,"Asia",3,3.5,0.5,0.248722955584526
1444,"Kayakskoye Zaimitschye",55,81,150,"Asia",3.5,4,0.5,0.212089970707893
1444,"Kayakskoye Zaimitschye",55,81,150,"Asia",4,4.5,0.5,0.44594594836235
1444,"Kayakskoye Zaimitschye",55,81,150,"Asia",4.5,5,0.5,0.266498029232025
1444,"Kayakskoye Zaimitschye",55,81,150,"Asia",5,5.5,0.5,0.368111550807953
1444,"Kayakskoye Zaimitschye",55,81,150,"Asia",5.5,6,0.5,0.417305737733841
1444,"Kayakskoye Zaimitschye",55,81,150,"Asia",6,6.5,0.5,0.361358225345612
1444,"Kayakskoye Zaimitschye",55,81,150,"Asia",6.5,7,0.5,0.345601052045822
1542,"Berelyekh River",63.28333,147.75,800,"Asia",14.5,15,0.5,0.702194392681122
1542,"Berelyekh River",63.28333,147.75,800,"Asia",15,15.5,0.5,0.355509966611862
1542,"Berelyekh River",63.28333,147.75,800,"Asia",15.5,16,0.5,0.138041764497757
1542,"Berelyekh River",63.28333,147.75,800,"Asia",16,16.5,0.5,0.204996839165688
1542,"Berelyekh River",63.28333,147.75,800,"Asia",16.5,17,0.5,0.216817498207092
1542,"Berelyekh River",63.28333,147.75,800,"Asia",17,17.5,0.5,0.19363397359848
1542,"Berelyekh River",63.28333,147.75,800,"Asia",20,20.5,0.5,0.237817853689194
1543,"Komaritsa Peat Exposure",57.5,69,42,"Asia",0,0.5,0.5,0.216196060180664
1543,"Komaritsa Peat Exposure",57.5,69,42,"Asia",0.5,1,0.5,0.123315639793873
1543,"Komaritsa Peat Exposure",57.5,69,42,"Asia",2.5,3,0.5,0.225000008940697
1543,"Komaritsa Peat Exposure",57.5,69,42,"Asia",3,3.5,0.5,0.0487224981188774
1543,"Komaritsa Peat Exposure",57.5,69,42,"Asia",3.5,4,0.5,0.0426672399044037
1543,"Komaritsa Peat Exposure",57.5,69,42,"Asia",4,4.5,0.5,0.26664474606514
1543,"Komaritsa Peat Exposure",57.5,69,42,"Asia",4.5,5,0.5,0.223007991909981
1543,"Komaritsa Peat Exposure",57.5,69,42,"Asia",5,5.5,0.5,0.23459804058075
1543,"Komaritsa Peat Exposure",57.5,69,42,"Asia",5.5,6,0.5,0.231484353542328
1543,"Komaritsa Peat Exposure",57.5,69,42,"Asia",6,6.5,0.5,0.40802463889122
1543,"Komaritsa Peat Exposure",57.5,69,42,"Asia",6.5,7,0.5,0.189883440732956
1543,"Komaritsa Peat Exposure",57.5,69,42,"Asia",7,7.5,0.5,0.188367307186127
1543,"Komaritsa Peat Exposure",57.5,69,42,"Asia",7.5,8,0.5,0.10494651645422
1543,"Komaritsa Peat Exposure",57.5,69,42,"Asia",8,8.5,0.5,0.602739751338959
1543,"Komaritsa Peat Exposure",57.5,69,42,"Asia",8.5,9,0.5,0.18893226981163
1543,"Komaritsa Peat Exposure",57.5,69,42,"Asia",10,10.5,0.5,0.450165122747421
1549,"Kotyrkol' Peat Bog",52.96222,70.38044,439,"Asia",0,0.5,0.5,0.440061450004578
1549,"Kotyrkol' Peat Bog",52.96222,70.38044,439,"Asia",0.5,1,0.5,0.193936884403229
1549,"Kotyrkol' Peat Bog",52.96222,70.38044,439,"Asia",1,1.5,0.5,0.126188680529594
1549,"Kotyrkol' Peat Bog",52.96222,70.38044,439,"Asia",1.5,2,0.5,0.178818374872208
1549,"Kotyrkol' Peat Bog",52.96222,70.38044,439,"Asia",2,2.5,0.5,0.144894868135452
1549,"Kotyrkol' Peat Bog",52.96222,70.38044,439,"Asia",2.5,3,0.5,0.0864668115973473
1549,"Kotyrkol' Peat Bog",52.96222,70.38044,439,"Asia",3,3.5,0.5,0.159090906381607
1549,"Kotyrkol' Peat Bog",52.96222,70.38044,439,"Asia",3.5,4,0.5,0.168930977582932
1551,"Kresta Gulf Exposure",66,-179,5,"Asia",3,3.5,0.5,0.172117173671722
1551,"Kresta Gulf Exposure",66,-179,5,"Asia",3.5,4,0.5,0.213403925299644
1551,"Kresta Gulf Exposure",66,-179,5,"Asia",7,7.5,0.5,0.126479417085648
1551,"Kresta Gulf Exposure",66,-179,5,"Asia",8.5,9,0.5,0.217098787426949
1553,"Bol'shaya Kuobakh-Baga River, Terrace Site",64.98333,143.375,500,"Asia",4.5,5,0.5,0.245783120393753
1553,"Bol'shaya Kuobakh-Baga River, Terrace Site",64.98333,143.375,500,"Asia",6,6.5,0.5,0.117068015038967
1553,"Bol'shaya Kuobakh-Baga River, Terrace Site",64.98333,143.375,500,"Asia",6.5,7,0.5,0.550037086009979
1559,"East Siberian Sea Coast 11",71.06667,156.25,8,"Asia",4.5,5,0.5,0.265082955360413
1559,"East Siberian Sea Coast 11",71.06667,156.25,8,"Asia",5,5.5,0.5,0.235870629549026
1559,"East Siberian Sea Coast 11",71.06667,156.25,8,"Asia",8.5,9,0.5,0.195128992199898
1559,"East Siberian Sea Coast 11",71.06667,156.25,8,"Asia",9,9.5,0.5,0.133207693696022
1562,"Bol'shaya Kuropatoch'ya River (KUROP7)",70.66667,156.75,7,"Asia",0.5,1,0.5,0.201234951615334
1562,"Bol'shaya Kuropatoch'ya River (KUROP7)",70.66667,156.75,7,"Asia",1,1.5,0.5,0.217819273471832
1563,"Bol'shaya Kuropatoch'ya River (KURPEAT)",69.96667,156.375,47,"Asia",9.5,10,0.5,0.289368510246277
1563,"Bol'shaya Kuropatoch'ya River (KURPEAT)",69.96667,156.375,47,"Asia",11,11.5,0.5,0.346578657627106
1623,"Ledovyi Obryu Exposure, Southern Section",64.1,171.1833,44,"Asia",10,10.5,0.5,0.801261126995087
1623,"Ledovyi Obryu Exposure, Southern Section",64.1,171.1833,44,"Asia",10.5,11,0.5,0.833138287067413
1628,"Lesnoye Lake",59.58333,151.8667,95,"Asia",0,0.5,0.5,0.469261735677719
1628,"Lesnoye Lake",59.58333,151.8667,95,"Asia",0.5,1,0.5,0.237138375639915
1628,"Lesnoye Lake",59.58333,151.8667,95,"Asia",1,1.5,0.5,0.159824192523956
1628,"Lesnoye Lake",59.58333,151.8667,95,"Asia",1.5,2,0.5,0.162811040878296
1628,"Lesnoye Lake",59.58333,151.8667,95,"Asia",2,2.5,0.5,0.240462079644203
1628,"Lesnoye Lake",59.58333,151.8667,95,"Asia",2.5,3,0.5,0.141094908118248
1628,"Lesnoye Lake",59.58333,151.8667,95,"Asia",3,3.5,0.5,0.113746173679829
1628,"Lesnoye Lake",59.58333,151.8667,95,"Asia",3.5,4,0.5,0.113324619829655
1628,"Lesnoye Lake",59.58333,151.8667,95,"Asia",4,4.5,0.5,0.399771183729172
1628,"Lesnoye Lake",59.58333,151.8667,95,"Asia",4.5,5,0.5,0.417688369750977
1628,"Lesnoye Lake",59.58333,151.8667,95,"Asia",5,5.5,0.5,0.0926987081766129
1628,"Lesnoye Lake",59.58333,151.8667,95,"Asia",6.5,7,0.5,0.145550221204758
1628,"Lesnoye Lake",59.58333,151.8667,95,"Asia",7,7.5,0.5,0.13779054582119
1628,"Lesnoye Lake",59.58333,151.8667,95,"Asia",7.5,8,0.5,0.14475890994072
1628,"Lesnoye Lake",59.58333,151.8667,95,"Asia",8,8.5,0.5,0.152084723114967
1628,"Lesnoye Lake",59.58333,151.8667,95,"Asia",9.5,10,0.5,0.522623479366302
1628,"Lesnoye Lake",59.58333,151.8667,95,"Asia",10,10.5,0.5,0.52675449848175
1628,"Lesnoye Lake",59.58333,151.8667,95,"Asia",17.5,18,0.5,0.341018199920654
1628,"Lesnoye Lake",59.58333,151.8667,95,"Asia",19,19.5,0.5,0.484698683023453
1664,"Lorino Exposure",65.5,-171.7,12,"Asia",6.5,7,0.5,0.385894924402237
1664,"Lorino Exposure",65.5,-171.7,12,"Asia",7,7.5,0.5,0.217105269432068
1664,"Lorino Exposure",65.5,-171.7,12,"Asia",7.5,8,0.5,0.304106175899506
1664,"Lorino Exposure",65.5,-171.7,12,"Asia",8,8.5,0.5,0.0856867879629135
1664,"Lorino Exposure",65.5,-171.7,12,"Asia",8.5,9,0.5,0.117939665913582
1664,"Lorino Exposure",65.5,-171.7,12,"Asia",9,9.5,0.5,0.198778197169304
1664,"Lorino Exposure",65.5,-171.7,12,"Asia",9.5,10,0.5,0.612890005111694
1664,"Lorino Exposure",65.5,-171.7,12,"Asia",11.5,12,0.5,0.709530830383301
1680,"Lukaschin Yar Peat Exposure",61,78.5,65,"Asia",0.5,1,0.5,0.140314862132072
1680,"Lukaschin Yar Peat Exposure",61,78.5,65,"Asia",1,1.5,0.5,0.121254578232765
1680,"Lukaschin Yar Peat Exposure",61,78.5,65,"Asia",3.5,4,0.5,0.125794738531113
1680,"Lukaschin Yar Peat Exposure",61,78.5,65,"Asia",5,5.5,0.5,0.0939042344689369
1680,"Lukaschin Yar Peat Exposure",61,78.5,65,"Asia",5.5,6,0.5,0.257705926895142
1680,"Lukaschin Yar Peat Exposure",61,78.5,65,"Asia",7.5,8,0.5,0.143489554524422
1680,"Lukaschin Yar Peat Exposure",61,78.5,65,"Asia",8,8.5,0.5,0.102082081139088
1680,"Lukaschin Yar Peat Exposure",61,78.5,65,"Asia",8.5,9,0.5,0.14517568051815
1680,"Lukaschin Yar Peat Exposure",61,78.5,65,"Asia",9,9.5,0.5,0.256698101758957
1680,"Lukaschin Yar Peat Exposure",61,78.5,65,"Asia",9.5,10,0.5,0.713003814220428
1680,"Lukaschin Yar Peat Exposure",61,78.5,65,"Asia",10,10.5,0.5,0.482206404209137
1680,"Lukaschin Yar Peat Exposure",61,78.5,65,"Asia",10.5,11,0.5,0.408063679933548
1680,"Lukaschin Yar Peat Exposure",61,78.5,65,"Asia",11,11.5,0.5,0.241040796041489
1687,"Lake Madjagara",64.83333,120.9667,160,"Asia",0,0.5,0.5,0.325908213853836
1687,"Lake Madjagara",64.83333,120.9667,160,"Asia",0.5,1,0.5,0.350002765655518
1687,"Lake Madjagara",64.83333,120.9667,160,"Asia",1,1.5,0.5,0.101038746535778
1687,"Lake Madjagara",64.83333,120.9667,160,"Asia",1.5,2,0.5,0.135732427239418
1687,"Lake Madjagara",64.83333,120.9667,160,"Asia",2,2.5,0.5,0.120377115905285
1687,"Lake Madjagara",64.83333,120.9667,160,"Asia",2.5,3,0.5,0.141809165477753
1687,"Lake Madjagara",64.83333,120.9667,160,"Asia",3,3.5,0.5,0.104310341179371
1687,"Lake Madjagara",64.83333,120.9667,160,"Asia",3.5,4,0.5,0.126229524612427
1687,"Lake Madjagara",64.83333,120.9667,160,"Asia",4,4.5,0.5,0.148824632167816
1687,"Lake Madjagara",64.83333,120.9667,160,"Asia",4.5,5,0.5,0.105387926101685
1687,"Lake Madjagara",64.83333,120.9667,160,"Asia",5,5.5,0.5,0.180183470249176
1687,"Lake Madjagara",64.83333,120.9667,160,"Asia",5.5,6,0.5,0.236745968461037
1687,"Lake Madjagara",64.83333,120.9667,160,"Asia",6,6.5,0.5,0.11874844878912
1687,"Lake Madjagara",64.83333,120.9667,160,"Asia",6.5,7,0.5,0.104794234037399
1695,"Maltan River Exposure",60.88333,151.6167,735,"Asia",9,9.5,0.5,0.254896193742752
1695,"Maltan River Exposure",60.88333,151.6167,735,"Asia",9.5,10,0.5,0.118651121854782
1695,"Maltan River Exposure",60.88333,151.6167,735,"Asia",10,10.5,0.5,0.348186880350113
1695,"Maltan River Exposure",60.88333,151.6167,735,"Asia",10.5,11,0.5,0.403406709432602
1695,"Maltan River Exposure",60.88333,151.6167,735,"Asia",11,11.5,0.5,0.170621231198311
1695,"Maltan River Exposure",60.88333,151.6167,735,"Asia",11.5,12,0.5,0.431054323911667
1736,"Mereya River, Lagoon Terrace Exposure S4000(30)",46.61667,142.9167,4,"Asia",1,1.5,0.5,0.252030462026596
1736,"Mereya River, Lagoon Terrace Exposure S4000(30)",46.61667,142.9167,4,"Asia",1.5,2,0.5,0.130156189203262
1736,"Mereya River, Lagoon Terrace Exposure S4000(30)",46.61667,142.9167,4,"Asia",5.5,6,0.5,0.65406858921051
1736,"Mereya River, Lagoon Terrace Exposure S4000(30)",46.61667,142.9167,4,"Asia",6,6.5,0.5,0.226495444774628
1736,"Mereya River, Lagoon Terrace Exposure S4000(30)",46.61667,142.9167,4,"Asia",7.5,8,0.5,0.279508829116821
1736,"Mereya River, Lagoon Terrace Exposure S4000(30)",46.61667,142.9167,4,"Asia",8,8.5,0.5,0.27528977394104
1736,"Mereya River, Lagoon Terrace Exposure S4000(30)",46.61667,142.9167,4,"Asia",8.5,9,0.5,0.439119726419449
1736,"Mereya River, Lagoon Terrace Exposure S4000(30)",46.61667,142.9167,4,"Asia",10,10.5,0.5,0.192818954586983
1736,"Mereya River, Lagoon Terrace Exposure S4000(30)",46.61667,142.9167,4,"Asia",10.5,11,0.5,0.279755055904388
1736,"Mereya River, Lagoon Terrace Exposure S4000(30)",46.61667,142.9167,4,"Asia",11,11.5,0.5,0.289282560348511
1736,"Mereya River, Lagoon Terrace Exposure S4000(30)",46.61667,142.9167,4,"Asia",11.5,12,0.5,0.322218507528305
1736,"Mereya River, Lagoon Terrace Exposure S4000(30)",46.61667,142.9167,4,"Asia",12,12.5,0.5,0.274358242750168
1736,"Mereya River, Lagoon Terrace Exposure S4000(30)",46.61667,142.9167,4,"Asia",16.5,17,0.5,0.329177677631378
1736,"Mereya River, Lagoon Terrace Exposure S4000(30)",46.61667,142.9167,4,"Asia",17,17.5,0.5,0.412442117929459
1809,"Cape Nizmennyii Exposure C3352",49.16667,142.0167,5,"Asia",0.5,1,0.5,0.362882077693939
1809,"Cape Nizmennyii Exposure C3352",49.16667,142.0167,5,"Asia",1,1.5,0.5,0.469848215579987
1809,"Cape Nizmennyii Exposure C3352",49.16667,142.0167,5,"Asia",1.5,2,0.5,0.309684246778488
1810,"Nizhnevartovskoye Exposure",61.25,77,55,"Asia",0,0.5,0.5,0.0999462008476257
1810,"Nizhnevartovskoye Exposure",61.25,77,55,"Asia",0.5,1,0.5,0.0818406790494919
1810,"Nizhnevartovskoye Exposure",61.25,77,55,"Asia",1,1.5,0.5,0.162092909216881
1810,"Nizhnevartovskoye Exposure",61.25,77,55,"Asia",3,3.5,0.5,0.0113572282716632
1810,"Nizhnevartovskoye Exposure",61.25,77,55,"Asia",3.5,4,0.5,0.147108718752861
1810,"Nizhnevartovskoye Exposure",61.25,77,55,"Asia",5.5,6,0.5,0.240316435694695
1810,"Nizhnevartovskoye Exposure",61.25,77,55,"Asia",6,6.5,0.5,0.497174948453903
1810,"Nizhnevartovskoye Exposure",61.25,77,55,"Asia",6.5,7,0.5,0.312127858400345
1810,"Nizhnevartovskoye Exposure",61.25,77,55,"Asia",7,7.5,0.5,0.300546795129776
1810,"Nizhnevartovskoye Exposure",61.25,77,55,"Asia",7.5,8,0.5,0.183336704969406
1810,"Nizhnevartovskoye Exposure",61.25,77,55,"Asia",8,8.5,0.5,0.291506230831146
1810,"Nizhnevartovskoye Exposure",61.25,77,55,"Asia",8.5,9,0.5,0.264737606048584
1810,"Nizhnevartovskoye Exposure",61.25,77,55,"Asia",9,9.5,0.5,0.626485288143158
1810,"Nizhnevartovskoye Exposure",61.25,77,55,"Asia",9.5,10,0.5,0.395987391471863
1810,"Nizhnevartovskoye Exposure",61.25,77,55,"Asia",10,10.5,0.5,0.330751866102219
1810,"Nizhnevartovskoye Exposure",61.25,77,55,"Asia",10.5,11,0.5,0.278852760791779
1810,"Nizhnevartovskoye Exposure",61.25,77,55,"Asia",11,11.5,0.5,0.330601841211319
1836,"Headwaters Opasnaya River",48.23333,138.4833,1320,"Asia",6.5,7,0.5,0.225770309567451
1836,"Headwaters Opasnaya River",48.23333,138.4833,1320,"Asia",7,7.5,0.5,0.412205696105957
1836,"Headwaters Opasnaya River",48.23333,138.4833,1320,"Asia",7.5,8,0.5,0.104434579610825
1836,"Headwaters Opasnaya River",48.23333,138.4833,1320,"Asia",8,8.5,0.5,0.150830909609795
1836,"Headwaters Opasnaya River",48.23333,138.4833,1320,"Asia",8.5,9,0.5,0.263000965118408
1836,"Headwaters Opasnaya River",48.23333,138.4833,1320,"Asia",11.5,12,0.5,0.224815204739571
1836,"Headwaters Opasnaya River",48.23333,138.4833,1320,"Asia",12,12.5,0.5,0.352387130260468
1837,"Headwaters Opasnaya River (mine shaft)",48.23333,138.4833,1320,"Asia",4.5,5,0.5,0.122154481709003
1837,"Headwaters Opasnaya River (mine shaft)",48.23333,138.4833,1320,"Asia",5,5.5,0.5,0.118251353502274
1837,"Headwaters Opasnaya River (mine shaft)",48.23333,138.4833,1320,"Asia",5.5,6,0.5,0.446724981069565
1837,"Headwaters Opasnaya River (mine shaft)",48.23333,138.4833,1320,"Asia",6,6.5,0.5,0.288997143507004
1837,"Headwaters Opasnaya River (mine shaft)",48.23333,138.4833,1320,"Asia",6.5,7,0.5,0.241033628582954
1837,"Headwaters Opasnaya River (mine shaft)",48.23333,138.4833,1320,"Asia",7,7.5,0.5,0.20837277173996
1842,"Oumi Exposure",48.21667,138.4,990,"Asia",0.5,1,0.5,0.21532467007637
