"Dataset_ID","Site_Name","Latitude","Longitude","Elevation","Continent","Timeslice","Reconstruction","Simulation"
41543,"Gorgo Basso",37.6,12.65,6,"Europe",10.5,6,7
41562,"Bajondillo",36.61972,-4.49639,20,"Europe",11.5,3,3
41562,"Bajondillo",36.61972,-4.49639,20,"Europe",12.5,3,7
41562,"Bajondillo",36.61972,-4.49639,20,"Europe",14,3,3
41562,"Bajondillo",36.61972,-4.49639,20,"Europe",14.5,3,3
41562,"Bajondillo",36.61972,-4.49639,20,"Europe",15.5,3,6
41562,"Bajondillo",36.61972,-4.49639,20,"Europe",16,3,6
41562,"Bajondillo",36.61972,-4.49639,20,"Europe",16.5,3,6
41562,"Bajondillo",36.61972,-4.49639,20,"Europe",17,3,3
41562,"Bajondillo",36.61972,-4.49639,20,"Europe",17.5,3,3
41562,"Bajondillo",36.61972,-4.49639,20,"Europe",18,3,3
41562,"Bajondillo",36.61972,-4.49639,20,"Europe",18.5,3,3
41562,"Bajondillo",36.61972,-4.49639,20,"Europe",21,3,3
41580,"Hermit Lake",38.08806,-105.632,3450,"North America",0,3,6
41580,"Hermit Lake",38.08806,-105.632,3450,"North America",0.5,3,6
41580,"Hermit Lake",38.08806,-105.632,3450,"North America",1,4,6
41580,"Hermit Lake",38.08806,-105.632,3450,"North America",1.5,3,6
41580,"Hermit Lake",38.08806,-105.632,3450,"North America",2,3,6
41580,"Hermit Lake",38.08806,-105.632,3450,"North America",2.5,4,6
41580,"Hermit Lake",38.08806,-105.632,3450,"North America",3,3,6
41580,"Hermit Lake",38.08806,-105.632,3450,"North America",3.5,3,6
41580,"Hermit Lake",38.08806,-105.632,3450,"North America",4,3,6
41580,"Hermit Lake",38.08806,-105.632,3450,"North America",4.5,4,6
41580,"Hermit Lake",38.08806,-105.632,3450,"North America",5,4,6
41580,"Hermit Lake",38.08806,-105.632,3450,"North America",5.5,3,6
41580,"Hermit Lake",38.08806,-105.632,3450,"North America",6,3,6
41580,"Hermit Lake",38.08806,-105.632,3450,"North America",6.5,3,6
41580,"Hermit Lake",38.08806,-105.632,3450,"North America",7,4,6
41580,"Hermit Lake",38.08806,-105.632,3450,"North America",7.5,3,6
41580,"Hermit Lake",38.08806,-105.632,3450,"North America",8,6,6
41580,"Hermit Lake",38.08806,-105.632,3450,"North America",8.5,3,6
41580,"Hermit Lake",38.08806,-105.632,3450,"North America",9,3,6
41580,"Hermit Lake",38.08806,-105.632,3450,"North America",9.5,3,6
41580,"Hermit Lake",38.08806,-105.632,3450,"North America",10,3,6
41580,"Hermit Lake",38.08806,-105.632,3450,"North America",10.5,3,6
41580,"Hermit Lake",38.08806,-105.632,3450,"North America",11,3,6
41580,"Hermit Lake",38.08806,-105.632,3450,"North America",11.5,4,6
41580,"Hermit Lake",38.08806,-105.632,3450,"North America",12,4,6
41580,"Hermit Lake",38.08806,-105.632,3450,"North America",12.5,8,6
41580,"Hermit Lake",38.08806,-105.632,3450,"North America",13,4,6
41580,"Hermit Lake",38.08806,-105.632,3450,"North America",13.5,4,6
41580,"Hermit Lake",38.08806,-105.632,3450,"North America",14,4,6
41582,"Badda bog",7.866667,39.36667,4040,"Africa",0,3,2
41582,"Badda bog",7.866667,39.36667,4040,"Africa",0.5,3,2
41582,"Badda bog",7.866667,39.36667,4040,"Africa",1,3,2
41582,"Badda bog",7.866667,39.36667,4040,"Africa",1.5,3,2
41582,"Badda bog",7.866667,39.36667,4040,"Africa",2,3,2
41582,"Badda bog",7.866667,39.36667,4040,"Africa",2.5,3,2
41582,"Badda bog",7.866667,39.36667,4040,"Africa",3,6,2
41582,"Badda bog",7.866667,39.36667,4040,"Africa",3.5,6,2
41582,"Badda bog",7.866667,39.36667,4040,"Africa",4,5,2
41582,"Badda bog",7.866667,39.36667,4040,"Africa",4.5,6,2
41582,"Badda bog",7.866667,39.36667,4040,"Africa",5,6,2
41582,"Badda bog",7.866667,39.36667,4040,"Africa",5.5,6,2
41582,"Badda bog",7.866667,39.36667,4040,"Africa",6,6,2
41582,"Badda bog",7.866667,39.36667,4040,"Africa",7,5,2
41582,"Badda bog",7.866667,39.36667,4040,"Africa",7.5,6,6
41582,"Badda bog",7.866667,39.36667,4040,"Africa",8,6,6
41582,"Badda bog",7.866667,39.36667,4040,"Africa",8.5,5,6
41582,"Badda bog",7.866667,39.36667,4040,"Africa",9,5,6
41582,"Badda bog",7.866667,39.36667,4040,"Africa",10,6,6
41582,"Badda bog",7.866667,39.36667,4040,"Africa",11.5,6,6
41582,"Badda bog",7.866667,39.36667,4040,"Africa",12,6,6
41582,"Badda bog",7.866667,39.36667,4040,"Africa",12.5,5,6
41582,"Badda bog",7.866667,39.36667,4040,"Africa",13.5,5,5
41587,"Biviere di Gela",37.01879,14.34455,7,"Europe",0,6,7
41587,"Biviere di Gela",37.01879,14.34455,7,"Europe",0.5,3,7
41587,"Biviere di Gela",37.01879,14.34455,7,"Europe",1,3,7
41587,"Biviere di Gela",37.01879,14.34455,7,"Europe",1.5,3,7
41587,"Biviere di Gela",37.01879,14.34455,7,"Europe",2,3,7
41587,"Biviere di Gela",37.01879,14.34455,7,"Europe",2.5,6,6
41587,"Biviere di Gela",37.01879,14.34455,7,"Europe",3,3,7
41587,"Biviere di Gela",37.01879,14.34455,7,"Europe",3.5,3,7
41587,"Biviere di Gela",37.01879,14.34455,7,"Europe",4,6,7
41587,"Biviere di Gela",37.01879,14.34455,7,"Europe",4.5,3,7
41587,"Biviere di Gela",37.01879,14.34455,7,"Europe",5,3,6
41587,"Biviere di Gela",37.01879,14.34455,7,"Europe",5.5,3,7
41587,"Biviere di Gela",37.01879,14.34455,7,"Europe",6,3,7
41587,"Biviere di Gela",37.01879,14.34455,7,"Europe",6.5,3,7
41587,"Biviere di Gela",37.01879,14.34455,7,"Europe",7,3,6
41587,"Biviere di Gela",37.01879,14.34455,7,"Europe",7.5,6,6
41589,"Iffigsee",46.38679,7.40589,2065,"Europe",0,3,3
41589,"Iffigsee",46.38679,7.40589,2065,"Europe",0.5,3,3
41589,"Iffigsee",46.38679,7.40589,2065,"Europe",1,3,3
41589,"Iffigsee",46.38679,7.40589,2065,"Europe",1.5,3,3
41589,"Iffigsee",46.38679,7.40589,2065,"Europe",2,3,3
41589,"Iffigsee",46.38679,7.40589,2065,"Europe",2.5,3,3
41589,"Iffigsee",46.38679,7.40589,2065,"Europe",3,3,3
41589,"Iffigsee",46.38679,7.40589,2065,"Europe",3.5,3,3
41589,"Iffigsee",46.38679,7.40589,2065,"Europe",4,3,3
41589,"Iffigsee",46.38679,7.40589,2065,"Europe",4.5,3,3
41589,"Iffigsee",46.38679,7.40589,2065,"Europe",5,3,3
41589,"Iffigsee",46.38679,7.40589,2065,"Europe",5.5,3,3
41589,"Iffigsee",46.38679,7.40589,2065,"Europe",6,3,3
41589,"Iffigsee",46.38679,7.40589,2065,"Europe",6.5,3,3
41589,"Iffigsee",46.38679,7.40589,2065,"Europe",7,3,3
41589,"Iffigsee",46.38679,7.40589,2065,"Europe",7.5,3,3
41589,"Iffigsee",46.38679,7.40589,2065,"Europe",8,3,3
41589,"Iffigsee",46.38679,7.40589,2065,"Europe",8.5,3,3
41589,"Iffigsee",46.38679,7.40589,2065,"Europe",9,3,3
41589,"Iffigsee",46.38679,7.40589,2065,"Europe",9.5,3,3
41589,"Iffigsee",46.38679,7.40589,2065,"Europe",10,3,3
41589,"Iffigsee",46.38679,7.40589,2065,"Europe",10.5,3,3
41589,"Iffigsee",46.38679,7.40589,2065,"Europe",11,4,3
41589,"Iffigsee",46.38679,7.40589,2065,"Europe",11.5,4,3
41602,"Lago di Massaciuccoli",43.83784,10.3308,0,"Europe",5.5,3,6
41602,"Lago di Massaciuccoli",43.83784,10.3308,0,"Europe",6,3,6
41604,"Lago dell'Accesa",42.98787,10.89516,157,"Europe",0,3,6
41604,"Lago dell'Accesa",42.98787,10.89516,157,"Europe",0.5,3,6
41604,"Lago dell'Accesa",42.98787,10.89516,157,"Europe",1,3,6
41604,"Lago dell'Accesa",42.98787,10.89516,157,"Europe",1.5,3,6
41604,"Lago dell'Accesa",42.98787,10.89516,157,"Europe",2,3,6
41604,"Lago dell'Accesa",42.98787,10.89516,157,"Europe",2.5,3,6
41604,"Lago dell'Accesa",42.98787,10.89516,157,"Europe",3,3,6
41604,"Lago dell'Accesa",42.98787,10.89516,157,"Europe",3.5,3,6
41604,"Lago dell'Accesa",42.98787,10.89516,157,"Europe",4,3,6
41604,"Lago dell'Accesa",42.98787,10.89516,157,"Europe",4.5,3,6
41604,"Lago dell'Accesa",42.98787,10.89516,157,"Europe",5,3,6
41604,"Lago dell'Accesa",42.98787,10.89516,157,"Europe",5.5,3,6
41604,"Lago dell'Accesa",42.98787,10.89516,157,"Europe",6,3,6
41604,"Lago dell'Accesa",42.98787,10.89516,157,"Europe",6.5,3,6
41604,"Lago dell'Accesa",42.98787,10.89516,157,"Europe",7,3,6
41604,"Lago dell'Accesa",42.98787,10.89516,157,"Europe",7.5,3,6
41604,"Lago dell'Accesa",42.98787,10.89516,157,"Europe",8,3,6
41604,"Lago dell'Accesa",42.98787,10.89516,157,"Europe",8.5,3,3
41604,"Lago dell'Accesa",42.98787,10.89516,157,"Europe",9,3,3
41604,"Lago dell'Accesa",42.98787,10.89516,157,"Europe",9.5,3,6
41604,"Lago dell'Accesa",42.98787,10.89516,157,"Europe",10,3,6
41604,"Lago dell'Accesa",42.98787,10.89516,157,"Europe",10.5,3,6
41604,"Lago dell'Accesa",42.98787,10.89516,157,"Europe",11,3,6
41604,"Lago dell'Accesa",42.98787,10.89516,157,"Europe",11.5,3,6
41606,"Sunset Lake",58.497,-124.652,1530,"North America",0,4,6
41606,"Sunset Lake",58.497,-124.652,1530,"North America",0.5,4,6
41606,"Sunset Lake",58.497,-124.652,1530,"North America",1,4,6
41606,"Sunset Lake",58.497,-124.652,1530,"North America",1.5,4,6
41606,"Sunset Lake",58.497,-124.652,1530,"North America",2,4,6
41606,"Sunset Lake",58.497,-124.652,1530,"North America",2.5,4,6
41606,"Sunset Lake",58.497,-124.652,1530,"North America",3,4,6
41606,"Sunset Lake",58.497,-124.652,1530,"North America",3.5,4,4
41606,"Sunset Lake",58.497,-124.652,1530,"North America",4,4,4
41606,"Sunset Lake",58.497,-124.652,1530,"North America",4.5,4,4
41606,"Sunset Lake",58.497,-124.652,1530,"North America",5,4,4
41606,"Sunset Lake",58.497,-124.652,1530,"North America",5.5,4,4
41606,"Sunset Lake",58.497,-124.652,1530,"North America",6,4,4
41606,"Sunset Lake",58.497,-124.652,1530,"North America",6.5,4,4
41606,"Sunset Lake",58.497,-124.652,1530,"North America",7,4,4
41606,"Sunset Lake",58.497,-124.652,1530,"North America",7.5,4,4
41606,"Sunset Lake",58.497,-124.652,1530,"North America",8,4,4
41606,"Sunset Lake",58.497,-124.652,1530,"North America",8.5,4,4
41612,"Dead Spruce Lake",58.5785,-124.55,1378,"North America",0,4,6
41612,"Dead Spruce Lake",58.5785,-124.55,1378,"North America",0.5,4,6
41612,"Dead Spruce Lake",58.5785,-124.55,1378,"North America",1,4,6
41612,"Dead Spruce Lake",58.5785,-124.55,1378,"North America",1.5,4,6
41612,"Dead Spruce Lake",58.5785,-124.55,1378,"North America",2.5,4,6
41612,"Dead Spruce Lake",58.5785,-124.55,1378,"North America",3,4,6
41612,"Dead Spruce Lake",58.5785,-124.55,1378,"North America",3.5,4,4
41612,"Dead Spruce Lake",58.5785,-124.55,1378,"North America",4,4,4
41612,"Dead Spruce Lake",58.5785,-124.55,1378,"North America",4.5,4,4
41612,"Dead Spruce Lake",58.5785,-124.55,1378,"North America",5,4,4
41612,"Dead Spruce Lake",58.5785,-124.55,1378,"North America",5.5,4,4
41612,"Dead Spruce Lake",58.5785,-124.55,1378,"North America",6,4,4
41612,"Dead Spruce Lake",58.5785,-124.55,1378,"North America",6.5,4,4
41612,"Dead Spruce Lake",58.5785,-124.55,1378,"North America",7,4,4
41612,"Dead Spruce Lake",58.5785,-124.55,1378,"North America",7.5,4,4
41612,"Dead Spruce Lake",58.5785,-124.55,1378,"North America",8,4,4
41612,"Dead Spruce Lake",58.5785,-124.55,1378,"North America",8.5,4,4
41612,"Dead Spruce Lake",58.5785,-124.55,1378,"North America",9,4,4
41612,"Dead Spruce Lake",58.5785,-124.55,1378,"North America",9.5,4,4
41612,"Dead Spruce Lake",58.5785,-124.55,1378,"North America",10,4,4
41612,"Dead Spruce Lake",58.5785,-124.55,1378,"North America",10.5,4,4
41612,"Dead Spruce Lake",58.5785,-124.55,1378,"North America",11,4,4
41612,"Dead Spruce Lake",58.5785,-124.55,1378,"North America",11.5,4,8
41612,"Dead Spruce Lake",58.5785,-124.55,1378,"North America",12,4,8
41612,"Dead Spruce Lake",58.5785,-124.55,1378,"North America",12.5,4,8
41614,"Emerald Lake",39.15163,-106.406,3051,"North America",0,3,6
41614,"Emerald Lake",39.15163,-106.406,3051,"North America",0.5,3,6
41614,"Emerald Lake",39.15163,-106.406,3051,"North America",1,3,6
41614,"Emerald Lake",39.15163,-106.406,3051,"North America",1.5,3,6
41614,"Emerald Lake",39.15163,-106.406,3051,"North America",2,3,6
41614,"Emerald Lake",39.15163,-106.406,3051,"North America",2.5,3,6
41614,"Emerald Lake",39.15163,-106.406,3051,"North America",3,3,6
41614,"Emerald Lake",39.15163,-106.406,3051,"North America",3.5,3,6
41614,"Emerald Lake",39.15163,-106.406,3051,"North America",4,3,6
41614,"Emerald Lake",39.15163,-106.406,3051,"North America",4.5,3,6
41614,"Emerald Lake",39.15163,-106.406,3051,"North America",5,3,6
41614,"Emerald Lake",39.15163,-106.406,3051,"North America",5.5,3,6
41614,"Emerald Lake",39.15163,-106.406,3051,"North America",6,3,6
41614,"Emerald Lake",39.15163,-106.406,3051,"North America",6.5,3,6
41614,"Emerald Lake",39.15163,-106.406,3051,"North America",7,3,6
41614,"Emerald Lake",39.15163,-106.406,3051,"North America",7.5,3,6
41614,"Emerald Lake",39.15163,-106.406,3051,"North America",8,3,6
41614,"Emerald Lake",39.15163,-106.406,3051,"North America",8.5,3,6
41614,"Emerald Lake",39.15163,-106.406,3051,"North America",9,3,6
41614,"Emerald Lake",39.15163,-106.406,3051,"North America",9.5,3,6
41614,"Emerald Lake",39.15163,-106.406,3051,"North America",10.5,3,6
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",0.5,5,2
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",1,5,2
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",1.5,5,2
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",2,1,2
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",2.5,1,2
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",3,1,2
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",3.5,1,2
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",4,1,2
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",4.5,1,2
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",5,1,2
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",5.5,1,2
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",6,2,2
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",6.5,1,2
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",7,1,2
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",7.5,1,2
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",8,5,2
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",8.5,2,3
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",9,2,3
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",9.5,1,3
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",10,2,3
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",10.5,5,3
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",11,5,3
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",11.5,2,2
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",12,2,2
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",12.5,5,2
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",13,5,2
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",13.5,5,2
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",14,5,2
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",14.5,5,2
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",15,3,2
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",15.5,5,2
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",16,6,2
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",16.5,3,2
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",17,6,5
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",17.5,3,5
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",18,3,6
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",18.5,3,6
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",19,3,6
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",19.5,5,6
41627,"Craigrossie",-28.531,28.47147,1700,"Africa",0,6,2
41627,"Craigrossie",-28.531,28.47147,1700,"Africa",0.5,6,2
41627,"Craigrossie",-28.531,28.47147,1700,"Africa",1.5,6,5
41627,"Craigrossie",-28.531,28.47147,1700,"Africa",3,6,5
41627,"Craigrossie",-28.531,28.47147,1700,"Africa",5,6,5
41627,"Craigrossie",-28.531,28.47147,1700,"Africa",7,6,5
41627,"Craigrossie",-28.531,28.47147,1700,"Africa",9,6,5
41627,"Craigrossie",-28.531,28.47147,1700,"Africa",10.5,6,5
41627,"Craigrossie",-28.531,28.47147,1700,"Africa",11,6,5
41627,"Craigrossie",-28.531,28.47147,1700,"Africa",11.5,6,5
41627,"Craigrossie",-28.531,28.47147,1700,"Africa",12,6,2
41627,"Craigrossie",-28.531,28.47147,1700,"Africa",12.5,6,5
41627,"Craigrossie",-28.531,28.47147,1700,"Africa",13.5,6,5
41627,"Craigrossie",-28.531,28.47147,1700,"Africa",14.5,6,5
41627,"Craigrossie",-28.531,28.47147,1700,"Africa",15.5,6,5
41631,"Lago del Greppo",44.1199,10.67378,1442,"Europe",0,3,6
41631,"Lago del Greppo",44.1199,10.67378,1442,"Europe",0.5,3,6
41631,"Lago del Greppo",44.1199,10.67378,1442,"Europe",1.5,3,6
41631,"Lago del Greppo",44.1199,10.67378,1442,"Europe",2,3,6
41631,"Lago del Greppo",44.1199,10.67378,1442,"Europe",2.5,3,6
41631,"Lago del Greppo",44.1199,10.67378,1442,"Europe",3,3,6
41631,"Lago del Greppo",44.1199,10.67378,1442,"Europe",3.5,3,6
41631,"Lago del Greppo",44.1199,10.67378,1442,"Europe",4,3,6
41631,"Lago del Greppo",44.1199,10.67378,1442,"Europe",4.5,3,6
41631,"Lago del Greppo",44.1199,10.67378,1442,"Europe",5.5,3,6
41631,"Lago del Greppo",44.1199,10.67378,1442,"Europe",6,3,6
41631,"Lago del Greppo",44.1199,10.67378,1442,"Europe",6.5,3,6
41631,"Lago del Greppo",44.1199,10.67378,1442,"Europe",7,3,6
41631,"Lago del Greppo",44.1199,10.67378,1442,"Europe",7.5,3,6
41631,"Lago del Greppo",44.1199,10.67378,1442,"Europe",8,3,6
41631,"Lago del Greppo",44.1199,10.67378,1442,"Europe",8.5,3,3
41631,"Lago del Greppo",44.1199,10.67378,1442,"Europe",9,3,3
41631,"Lago del Greppo",44.1199,10.67378,1442,"Europe",9.5,3,6
41631,"Lago del Greppo",44.1199,10.67378,1442,"Europe",10,3,6
41631,"Lago del Greppo",44.1199,10.67378,1442,"Europe",10.5,3,6
41631,"Lago del Greppo",44.1199,10.67378,1442,"Europe",11,3,6
41631,"Lago del Greppo",44.1199,10.67378,1442,"Europe",12.5,3,6
41631,"Lago del Greppo",44.1199,10.67378,1442,"Europe",13,3,6
41631,"Lago del Greppo",44.1199,10.67378,1442,"Europe",13.5,3,6
41631,"Lago del Greppo",44.1199,10.67378,1442,"Europe",14,8,6
41631,"Lago del Greppo",44.1199,10.67378,1442,"Europe",14.5,3,6
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",0,3,6
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",0.5,3,6
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",1,3,6
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",1.5,3,6
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",2,3,6
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",2.5,3,6
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",3,3,6
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",3.5,3,6
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",4,3,6
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",4.5,3,6
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",5,3,6
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",5.5,3,6
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",6,3,6
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",6.5,3,6
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",7,3,6
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",7.5,3,6
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",8,3,6
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",8.5,3,3
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",9,3,3
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",9.5,3,6
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",10,3,6
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",10.5,3,6
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",11,3,6
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",11.5,3,6
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",12,6,6
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",12.5,8,6
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",13,3,6
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",13.5,3,6
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",14,3,6
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",14.5,8,6
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",15,8,6
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",15.5,6,6
41646,"La Molina mire",43.38111,-6.32722,650,"Europe",0,3,6
41646,"La Molina mire",43.38111,-6.32722,650,"Europe",0.5,3,6
41646,"La Molina mire",43.38111,-6.32722,650,"Europe",1,3,6
41646,"La Molina mire",43.38111,-6.32722,650,"Europe",1.5,3,6
41646,"La Molina mire",43.38111,-6.32722,650,"Europe",2,3,6
41646,"La Molina mire",43.38111,-6.32722,650,"Europe",2.5,3,6
41646,"La Molina mire",43.38111,-6.32722,650,"Europe",3,3,6
41646,"La Molina mire",43.38111,-6.32722,650,"Europe",3.5,3,6
41646,"La Molina mire",43.38111,-6.32722,650,"Europe",4,3,6
41646,"La Molina mire",43.38111,-6.32722,650,"Europe",4.5,3,6
41646,"La Molina mire",43.38111,-6.32722,650,"Europe",5,3,6
41653,"Sonnenberger Moor",51.76632,10.51354,780,"Europe",0,3,3
41653,"Sonnenberger Moor",51.76632,10.51354,780,"Europe",0.5,3,3
41653,"Sonnenberger Moor",51.76632,10.51354,780,"Europe",1,3,3
41653,"Sonnenberger Moor",51.76632,10.51354,780,"Europe",1.5,3,3
41653,"Sonnenberger Moor",51.76632,10.51354,780,"Europe",2,3,3
41653,"Sonnenberger Moor",51.76632,10.51354,780,"Europe",2.5,3,3
41657,"Patateros bog",39.59722,-4.67417,700,"Europe",0,3,6
41657,"Patateros bog",39.59722,-4.67417,700,"Europe",0.5,3,6
41657,"Patateros bog",39.59722,-4.67417,700,"Europe",1,3,6
41657,"Patateros bog",39.59722,-4.67417,700,"Europe",1.5,3,6
41657,"Patateros bog",39.59722,-4.67417,700,"Europe",2,3,6
41657,"Patateros bog",39.59722,-4.67417,700,"Europe",2.5,3,6
41669,"Valdeyernos bog",39.44111,-4.09639,850,"Europe",0,3,6
41669,"Valdeyernos bog",39.44111,-4.09639,850,"Europe",0.5,3,6
41669,"Valdeyernos bog",39.44111,-4.09639,850,"Europe",1.5,3,6
41669,"Valdeyernos bog",39.44111,-4.09639,850,"Europe",2,3,6
41669,"Valdeyernos bog",39.44111,-4.09639,850,"Europe",2.5,3,6
41669,"Valdeyernos bog",39.44111,-4.09639,850,"Europe",3.5,3,6
41746,"Peña Negra",40.33472,-5.79222,1258,"Europe",0,3,6
41746,"Peña Negra",40.33472,-5.79222,1258,"Europe",0.5,3,6
41746,"Peña Negra",40.33472,-5.79222,1258,"Europe",1,3,6
41746,"Peña Negra",40.33472,-5.79222,1258,"Europe",1.5,3,6
41746,"Peña Negra",40.33472,-5.79222,1258,"Europe",2,3,6
41746,"Peña Negra",40.33472,-5.79222,1258,"Europe",2.5,3,6
